0rder,ECG1,ECG2
12210,0.08,0.28
12211,0.09,0.655
12212,0.13,0.96
12213,0.11,1.195
12214,-0.025,1.475
12215,-0.225,1.735
12216,-0.495,1.96
12217,-0.73,2.08
12218,-0.915,2.035
12219,-0.975,1.935
12220,-0.945,1.825
12221,-0.875,1.625
12222,-0.785,1.445
12223,-0.73,1.32
12224,-0.695,1.195
12225,-0.65,1.175
12226,-0.625,1.3
12227,-0.62,1.535
12228,-0.565,1.785
12229,-0.525,1.85
12230,-0.455,1.525
12231,-0.415,0.94
12232,-0.345,0.295
12233,-0.28,-0.135
12234,-0.23,-0.405
12235,-0.21,-0.53
12236,-0.17,-0.595
12237,-0.105,-0.635
12238,-0.055,-0.64
12239,0.015,-0.615
12240,0.07,-0.585
12241,0.14,-0.565
12242,0.2,-0.59
12243,0.225,-0.615
12244,0.235,-0.595
12245,0.245,-0.585
12246,0.26,-0.57
12247,0.25,-0.555
12248,0.235,-0.535
12249,0.245,-0.52
12250,0.265,-0.52
12251,0.3,-0.52
12252,0.325,-0.52
12253,0.3,-0.515
12254,0.305,-0.485
12255,0.31,-0.495
12256,0.31,-0.48
12257,0.3,-0.46
12258,0.31,-0.455
12259,0.28,-0.465
12260,0.305,-0.47
12261,0.31,-0.485
12262,0.33,-0.46
12263,0.365,-0.46
12264,0.345,-0.46
12265,0.35,-0.475
12266,0.32,-0.49
12267,0.325,-0.49
12268,0.34,-0.515
12269,0.335,-0.535
12270,0.36,-0.535
12271,0.36,-0.53
12272,0.425,-0.56
12273,0.425,-0.585
12274,0.415,-0.61
12275,0.41,-0.61
12276,0.405,-0.625
12277,0.415,-0.64
12278,0.435,-0.65
12279,0.45,-0.66
12280,0.455,-0.645
12281,0.47,-0.655
12282,0.46,-0.64
12283,0.455,-0.615
12284,0.47,-0.57
12285,0.455,-0.555
12286,0.42,-0.52
12287,0.415,-0.49
12288,0.4,-0.445
12289,0.365,-0.42
12290,0.33,-0.39
12291,0.315,-0.365
12292,0.315,-0.315
12293,0.315,-0.3
12294,0.28,-0.28
12295,0.235,-0.28
12296,0.195,-0.275
12297,0.19,-0.275
12298,0.165,-0.29
12299,0.155,-0.295
12300,0.13,-0.3
12301,0.135,-0.305
12302,0.13,-0.305
12303,0.12,-0.315
12304,0.09,-0.315
12305,0.105,-0.315
12306,0.1,-0.33
12307,0.09,-0.335
12308,0.05,-0.32
12309,0.065,-0.32
12310,0.075,-0.355
12311,0.075,-0.36
12312,0.085,-0.355
12313,0.065,-0.36
12314,0.04,-0.36
12315,0.025,-0.355
12316,0.015,-0.37
12317,0.015,-0.4
12318,0.01,-0.385
12319,0.01,-0.385
12320,-0.005,-0.38
12321,0,-0.385
12322,0,-0.425
12323,0.005,-0.4
12324,-0.03,-0.4
12325,-0.055,-0.425
12326,-0.06,-0.415
12327,-0.07,-0.42
12328,-0.105,-0.445
12329,-0.175,-0.44
12330,-0.245,-0.425
12331,-0.34,-0.425
12332,-0.36,-0.44
12333,-0.425,-0.44
12334,-0.465,-0.44
12335,-0.49,-0.44
12336,-0.49,-0.45
12337,-0.51,-0.445
12338,-0.475,-0.445
12339,-0.445,-0.46
12340,-0.455,-0.45
12341,-0.54,-0.45
12342,-0.68,-0.47
12343,-0.755,-0.465
12344,-0.725,-0.44
12345,-0.77,-0.435
12346,-0.795,-0.445
12347,-0.805,-0.455
12348,-0.795,-0.435
12349,-0.81,-0.435
12350,-0.805,-0.435
12351,-0.775,-0.455
12352,-0.785,-0.435
12353,-0.805,-0.435
12354,-0.845,-0.43
12355,-0.85,-0.435
12356,-0.865,-0.435
12357,-0.86,-0.41
12358,-0.89,-0.405
12359,-0.89,-0.425
12360,-0.88,-0.425
12361,-0.9,-0.415
12362,-0.91,-0.425
12363,-0.905,-0.425
12364,-0.91,-0.42
12365,-0.93,-0.42
12366,-0.91,-0.395
12367,-0.925,-0.385
12368,-0.91,-0.405
12369,-0.905,-0.4
12370,-0.88,-0.41
12371,-0.865,-0.415
12372,-0.845,-0.415
12373,-0.84,-0.42
12374,-0.85,-0.395
12375,-0.86,-0.385
12376,-0.855,-0.39
12377,-0.83,-0.42
12378,-0.845,-0.4
12379,-0.815,-0.395
12380,-0.8,-0.41
12381,-0.785,-0.405
12382,-0.795,-0.395
12383,-0.815,-0.385
12384,-0.815,-0.395
12385,-0.8,-0.39
12386,-0.8,-0.375
12387,-0.785,-0.34
12388,-0.815,-0.3
12389,-0.79,-0.275
12390,-0.785,-0.27
12391,-0.76,-0.225
12392,-0.735,-0.23
12393,-0.715,-0.2
12394,-0.73,-0.215
12395,-0.735,-0.195
12396,-0.695,-0.195
12397,-0.69,-0.225
12398,-0.66,-0.26
12399,-0.685,-0.26
12400,-0.715,-0.27
12401,-0.81,-0.29
12402,-0.855,-0.33
12403,-0.89,-0.35
12404,-0.895,-0.355
12405,-0.95,-0.34
12406,-0.985,-0.38
12407,-0.98,-0.4
12408,-0.96,-0.44
12409,-0.96,-0.445
12410,-0.935,-0.43
12411,-0.95,-0.44
12412,-0.97,-0.445
12413,-0.965,-0.42
12414,-0.955,-0.435
12415,-0.97,-0.435
12416,-0.97,-0.45
12417,-0.975,-0.44
12418,-0.935,-0.425
12419,-0.945,-0.425
12420,-0.94,-0.43
12421,-0.95,-0.435
12422,-0.95,-0.42
12423,-0.94,-0.41
12424,-0.95,-0.44
12425,-0.975,-0.43
12426,-0.965,-0.425
12427,-0.95,-0.425
12428,-0.91,-0.43
12429,-0.935,-0.39
12430,-0.93,-0.38
12431,-0.935,-0.345
12432,-0.955,-0.23
12433,-0.94,-0.04
12434,-0.94,0.23
12435,-0.92,0.615
12436,-0.895,0.98
12437,-0.925,1.25
12438,-1.055,1.54
12439,-1.26,1.84
12440,-1.585,2.1
12441,-1.87,2.22
12442,-2.06,2.18
12443,-2.14,2.11
12444,-2.105,2
12445,-1.99,1.835
12446,-1.775,1.675
12447,-1.625,1.54
12448,-1.545,1.475
12449,-1.39,1.525
12450,-1.255,1.715
12451,-1.205,2
12452,-1.155,2.19
12453,-1.105,1.995
12454,-0.99,1.405
12455,-0.895,0.675
12456,-0.83,0.1
12457,-0.755,-0.275
12458,-0.675,-0.505
12459,-0.625,-0.59
12460,-0.54,-0.635
12461,-0.475,-0.64
12462,-0.38,-0.635
12463,-0.28,-0.605
12464,-0.205,-0.62
12465,-0.065,-0.615
12466,0.005,-0.62
12467,-0.005,-0.62
12468,0.025,-0.61
12469,0.09,-0.59
12470,0.17,-0.6
12471,0.23,-0.57
12472,0.265,-0.56
12473,0.295,-0.54
12474,0.33,-0.55
12475,0.36,-0.56
12476,0.36,-0.525
12477,0.36,-0.515
12478,0.375,-0.53
12479,0.38,-0.535
12480,0.375,-0.49
12481,0.37,-0.5
12482,0.38,-0.52
12483,0.44,-0.52
12484,0.45,-0.505
12485,0.465,-0.515
12486,0.46,-0.505
12487,0.45,-0.53
12488,0.455,-0.51
12489,0.455,-0.53
12490,0.495,-0.545
12491,0.52,-0.565
12492,0.52,-0.59
12493,0.525,-0.6
12494,0.53,-0.62
12495,0.555,-0.66
12496,0.56,-0.665
12497,0.56,-0.685
12498,0.565,-0.685
12499,0.565,-0.7
12500,0.595,-0.715
12501,0.595,-0.695
12502,0.625,-0.705
12503,0.64,-0.68
12504,0.625,-0.645
12505,0.625,-0.61
12506,0.61,-0.57
12507,0.6,-0.525
12508,0.585,-0.5
12509,0.56,-0.46
12510,0.55,-0.395
12511,0.545,-0.365
12512,0.515,-0.335
12513,0.495,-0.28
12514,0.5,-0.28
12515,0.5,-0.27
12516,0.49,-0.25
12517,0.515,-0.265
12518,0.54,-0.255
12519,0.545,-0.25
12520,0.52,-0.275
12521,0.51,-0.26
12522,0.505,-0.28
12523,0.5,-0.3
12524,0.485,-0.31
12525,0.455,-0.3
12526,0.445,-0.295
12527,0.445,-0.285
12528,0.44,-0.305
12529,0.445,-0.315
12530,0.495,-0.295
12531,0.47,-0.325
12532,0.495,-0.325
12533,0.47,-0.33
12534,0.445,-0.315
12535,0.445,-0.335
12536,0.44,-0.355
12537,0.42,-0.35
12538,0.44,-0.35
12539,0.43,-0.345
12540,0.46,-0.33
12541,0.46,-0.37
12542,0.455,-0.35
12543,0.445,-0.345
12544,0.455,-0.36
12545,0.455,-0.37
12546,0.455,-0.365
12547,0.45,-0.36
12548,0.47,-0.35
12549,0.485,-0.38
12550,0.48,-0.39
12551,0.47,-0.385
12552,0.46,-0.38
12553,0.47,-0.395
12554,0.46,-0.39
12555,0.44,-0.39
12556,0.455,-0.385
12557,0.46,-0.41
12558,0.44,-0.385
12559,0.475,-0.4
12560,0.485,-0.385
12561,0.455,-0.37
12562,0.46,-0.375
12563,0.44,-0.37
12564,0.435,-0.37
12565,0.435,-0.375
12566,0.41,-0.38
12567,0.43,-0.375
12568,0.47,-0.365
12569,0.49,-0.38
12570,0.455,-0.37
12571,0.425,-0.36
12572,0.445,-0.385
12573,0.45,-0.375
12574,0.41,-0.375
12575,0.425,-0.355
12576,0.43,-0.35
12577,0.44,-0.37
12578,0.435,-0.365
12579,0.44,-0.35
12580,0.47,-0.34
12581,0.465,-0.36
12582,0.43,-0.36
12583,0.41,-0.34
12584,0.41,-0.345
12585,0.41,-0.345
12586,0.415,-0.335
12587,0.445,-0.345
12588,0.445,-0.34
12589,0.45,-0.355
12590,0.455,-0.35
12591,0.42,-0.32
12592,0.41,-0.335
12593,0.395,-0.32
12594,0.39,-0.335
12595,0.41,-0.315
12596,0.415,-0.32
12597,0.425,-0.33
12598,0.425,-0.34
12599,0.42,-0.305
12600,0.415,-0.28
12601,0.375,-0.24
12602,0.395,-0.21
12603,0.41,-0.225
12604,0.41,-0.17
12605,0.445,-0.18
12606,0.455,-0.145
12607,0.47,-0.12
12608,0.47,-0.105
12609,0.485,-0.12
12610,0.47,-0.16
12611,0.46,-0.19
12612,0.45,-0.19
12613,0.455,-0.21
12614,0.435,-0.225
12615,0.46,-0.25
12616,0.445,-0.25
12617,0.44,-0.255
12618,0.4,-0.3
12619,0.405,-0.35
12620,0.37,-0.39
12621,0.37,-0.375
12622,0.375,-0.38
12623,0.395,-0.38
12624,0.415,-0.37
12625,0.41,-0.38
12626,0.405,-0.385
12627,0.385,-0.37
12628,0.385,-0.375
12629,0.38,-0.38
12630,0.36,-0.365
12631,0.39,-0.365
12632,0.375,-0.37
12633,0.395,-0.37
12634,0.395,-0.36
12635,0.4,-0.36
12636,0.39,-0.365
12637,0.375,-0.355
12638,0.38,-0.36
12639,0.355,-0.36
12640,0.35,-0.35
12641,0.36,-0.33
12642,0.365,-0.33
12643,0.38,-0.24
12644,0.375,-0.12
12645,0.36,0.05
12646,0.34,0.255
12647,0.4,0.595
12648,0.43,0.915
12649,0.355,1.11
12650,0.23,1.345
12651,0,1.59
12652,-0.245,1.84
12653,-0.485,1.905
12654,-0.63,1.85
12655,-0.675,1.78
12656,-0.635,1.65
12657,-0.59,1.46
12658,-0.55,1.29
12659,-0.495,1.145
12660,-0.465,1.055
12661,-0.37,1.1
12662,-0.315,1.305
12663,-0.27,1.585
12664,-0.215,1.63
12665,-0.17,1.25
12666,-0.145,0.535
12667,-0.095,-0.08
12668,-0.05,-0.44
12669,-0.01,-0.57
12670,0.07,-0.59
12671,0.145,-0.6
12672,0.215,-0.565
12673,0.265,-0.525
12674,0.36,-0.495
12675,0.415,-0.495
12676,0.5,-0.495
12677,0.48,-0.485
12678,0.495,-0.47
12679,0.53,-0.455
12680,0.57,-0.465
12681,0.585,-0.44
12682,0.555,-0.44
12683,0.555,-0.44
12684,0.56,-0.425
12685,0.55,-0.42
12686,0.55,-0.4
12687,0.585,-0.39
12688,0.62,-0.4
12689,0.6,-0.395
12690,0.6,-0.38
12691,0.6,-0.42
12692,0.635,-0.4
12693,0.59,-0.4
12694,0.595,-0.38
12695,0.605,-0.41
12696,0.64,-0.415
12697,0.635,-0.43
12698,0.665,-0.425
12699,0.67,-0.42
12700,0.655,-0.45
12701,0.655,-0.46
12702,0.675,-0.47
12703,0.715,-0.485
12704,0.695,-0.485
12705,0.685,-0.5
12706,0.725,-0.52
12707,0.75,-0.555
12708,0.765,-0.555
12709,0.76,-0.55
12710,0.775,-0.55
12711,0.75,-0.56
12712,0.75,-0.56
12713,0.77,-0.53
12714,0.745,-0.495
12715,0.76,-0.485
12716,0.77,-0.46
12717,0.775,-0.41
12718,0.76,-0.365
12719,0.73,-0.33
12720,0.725,-0.29
12721,0.68,-0.25
12722,0.66,-0.25
12723,0.64,-0.24
12724,0.615,-0.215
12725,0.645,-0.19
12726,0.62,-0.2
12727,0.6,-0.21
12728,0.55,-0.22
12729,0.545,-0.205
12730,0.515,-0.215
12731,0.495,-0.21
12732,0.46,-0.245
12733,0.46,-0.21
12734,0.47,-0.255
12735,0.47,-0.245
12736,0.475,-0.245
12737,0.485,-0.235
12738,0.465,-0.26
12739,0.465,-0.26
12740,0.425,-0.27
12741,0.415,-0.265
12742,0.445,-0.26
12743,0.455,-0.27
12744,0.45,-0.275
12745,0.445,-0.27
12746,0.44,-0.275
12747,0.445,-0.3
12748,0.445,-0.31
12749,0.415,-0.305
12750,0.405,-0.31
12751,0.43,-0.3
12752,0.41,-0.32
12753,0.435,-0.31
12754,0.46,-0.32
12755,0.45,-0.315
12756,0.44,-0.33
12757,0.44,-0.31
12758,0.455,-0.31
12759,0.43,-0.33
12760,0.425,-0.32
12761,0.445,-0.32
12762,0.46,-0.3
12763,0.47,-0.33
12764,0.455,-0.31
12765,0.455,-0.325
12766,0.455,-0.305
12767,0.43,-0.3
12768,0.46,-0.305
12769,0.42,-0.295
12770,0.45,-0.295
12771,0.435,-0.29
12772,0.43,-0.3
12773,0.44,-0.29
12774,0.45,-0.29
12775,0.455,-0.3
12776,0.41,-0.315
12777,0.395,-0.295
12778,0.39,-0.29
12779,0.4,-0.285
12780,0.4,-0.295
12781,0.41,-0.295
12782,0.435,-0.29
12783,0.43,-0.28
12784,0.385,-0.295
12785,0.395,-0.28
12786,0.41,-0.27
12787,0.395,-0.285
12788,0.38,-0.28
12789,0.37,-0.295
12790,0.43,-0.28
12791,0.43,-0.275
12792,0.41,-0.28
12793,0.385,-0.26
12794,0.41,-0.27
12795,0.395,-0.28
12796,0.4,-0.265
12797,0.415,-0.275
12798,0.405,-0.26
12799,0.395,-0.265
12800,0.405,-0.265
12801,0.41,-0.26
12802,0.405,-0.25
12803,0.41,-0.26
12804,0.39,-0.265
12805,0.365,-0.25
12806,0.37,-0.25
12807,0.38,-0.255
12808,0.4,-0.26
12809,0.4,-0.235
12810,0.41,-0.2
12811,0.405,-0.17
12812,0.41,-0.165
12813,0.435,-0.145
12814,0.44,-0.11
12815,0.44,-0.08
12816,0.455,-0.07
12817,0.45,-0.075
12818,0.495,-0.07
12819,0.485,-0.09
12820,0.49,-0.155
12821,0.48,-0.145
12822,0.46,-0.13
12823,0.405,-0.19
12824,0.42,-0.225
12825,0.41,-0.215
12826,0.405,-0.21
12827,0.385,-0.25
12828,0.365,-0.295
12829,0.355,-0.33
12830,0.355,-0.33
12831,0.375,-0.34
12832,0.36,-0.34
12833,0.35,-0.34
12834,0.33,-0.335
12835,0.345,-0.33
12836,0.36,-0.335
12837,0.345,-0.32
12838,0.355,-0.32
12839,0.34,-0.335
12840,0.335,-0.33
12841,0.325,-0.33
12842,0.32,-0.335
12843,0.335,-0.32
12844,0.32,-0.34
12845,0.335,-0.345
12846,0.34,-0.315
12847,0.36,-0.31
12848,0.345,-0.33
12849,0.345,-0.345
12850,0.32,-0.305
12851,0.31,-0.275
12852,0.31,-0.205
12853,0.335,-0.075
12854,0.33,0.1
12855,0.34,0.36
12856,0.4,0.675
12857,0.42,0.915
12858,0.345,1.1
12859,0.165,1.36
12860,-0.04,1.62
12861,-0.34,1.795
12862,-0.565,1.82
12863,-0.71,1.735
12864,-0.685,1.625
12865,-0.63,1.435
12866,-0.56,1.28
12867,-0.5,1.115
12868,-0.475,0.965
12869,-0.41,0.92
12870,-0.37,1.01
12871,-0.345,1.265
12872,-0.29,1.47
12873,-0.26,1.415
12874,-0.19,0.975
12875,-0.125,0.285
12876,-0.065,-0.27
12877,-0.02,-0.535
12878,0.005,-0.615
12879,0.055,-0.58
12880,0.14,-0.535
12881,0.185,-0.52
12882,0.275,-0.505
12883,0.355,-0.46
12884,0.42,-0.435
12885,0.465,-0.425
12886,0.505,-0.42
12887,0.505,-0.44
12888,0.5,-0.425
12889,0.52,-0.41
12890,0.505,-0.415
12891,0.525,-0.39
12892,0.55,-0.38
12893,0.575,-0.385
12894,0.55,-0.37
12895,0.55,-0.37
12896,0.545,-0.37
12897,0.55,-0.365
12898,0.55,-0.375
12899,0.54,-0.375
12900,0.56,-0.36
12901,0.57,-0.385
12902,0.615,-0.39
12903,0.595,-0.375
12904,0.61,-0.37
12905,0.6,-0.37
12906,0.575,-0.385
12907,0.595,-0.385
12908,0.6,-0.38
12909,0.62,-0.39
12910,0.635,-0.44
12911,0.67,-0.43
12912,0.665,-0.425
12913,0.695,-0.45
12914,0.695,-0.46
12915,0.695,-0.47
12916,0.69,-0.485
12917,0.69,-0.51
12918,0.71,-0.515
12919,0.71,-0.535
12920,0.74,-0.51
12921,0.76,-0.52
12922,0.75,-0.53
12923,0.75,-0.5
12924,0.735,-0.475
12925,0.74,-0.445
12926,0.705,-0.44
12927,0.71,-0.395
12928,0.66,-0.365
12929,0.68,-0.315
12930,0.68,-0.275
12931,0.665,-0.25
12932,0.68,-0.24
12933,0.635,-0.19
12934,0.63,-0.175
12935,0.61,-0.18
12936,0.555,-0.17
12937,0.54,-0.17
12938,0.535,-0.185
12939,0.53,-0.205
12940,0.525,-0.215
12941,0.525,-0.19
12942,0.5,-0.185
12943,0.49,-0.2
12944,0.465,-0.22
12945,0.435,-0.2
12946,0.435,-0.225
12947,0.41,-0.235
12948,0.41,-0.24
12949,0.425,-0.21
12950,0.41,-0.215
12951,0.425,-0.23
12952,0.435,-0.245
12953,0.42,-0.26
12954,0.415,-0.255
12955,0.42,-0.26
12956,0.41,-0.28
12957,0.41,-0.245
12958,0.425,-0.26
12959,0.415,-0.265
12960,0.435,-0.27
12961,0.445,-0.275
12962,0.45,-0.28
12963,0.44,-0.29
12964,0.4,-0.28
12965,0.435,-0.29
12966,0.43,-0.28
12967,0.45,-0.265
12968,0.435,-0.275
12969,0.455,-0.285
12970,0.445,-0.28
12971,0.445,-0.28
12972,0.43,-0.29
12973,0.44,-0.285
12974,0.42,-0.285
12975,0.435,-0.295
12976,0.42,-0.3
12977,0.435,-0.305
12978,0.435,-0.305
12979,0.45,-0.285
12980,0.455,-0.285
12981,0.435,-0.28
12982,0.44,-0.295
12983,0.415,-0.29
12984,0.42,-0.29
12985,0.41,-0.3
12986,0.415,-0.3
12987,0.42,-0.29
12988,0.42,-0.27
12989,0.41,-0.3
12990,0.415,-0.28
12991,0.435,-0.285
12992,0.415,-0.29
12993,0.385,-0.29
12994,0.385,-0.29
12995,0.405,-0.285
12996,0.4,-0.285
12997,0.415,-0.285
12998,0.42,-0.27
12999,0.42,-0.27
13000,0.395,-0.27
13001,0.39,-0.275
13002,0.395,-0.26
13003,0.365,-0.27
13004,0.37,-0.255
13005,0.365,-0.26
13006,0.39,-0.28
13007,0.38,-0.265
13008,0.37,-0.265
13009,0.395,-0.255
13010,0.38,-0.26
13011,0.37,-0.24
13012,0.38,-0.255
13013,0.36,-0.27
13014,0.355,-0.26
13015,0.365,-0.27
13016,0.38,-0.255
13017,0.37,-0.25
13018,0.375,-0.24
13019,0.41,-0.245
13020,0.4,-0.25
13021,0.38,-0.245
13022,0.375,-0.245
13023,0.37,-0.225
13024,0.37,-0.24
13025,0.375,-0.245
13026,0.375,-0.245
13027,0.355,-0.225
13028,0.4,-0.18
13029,0.41,-0.15
13030,0.39,-0.125
13031,0.375,-0.11
13032,0.38,-0.105
13033,0.37,-0.085
13034,0.395,-0.05
13035,0.395,-0.035
13036,0.415,-0.05
13037,0.455,-0.08
13038,0.45,-0.12
13039,0.455,-0.13
13040,0.435,-0.14
13041,0.425,-0.16
13042,0.375,-0.18
13043,0.385,-0.185
13044,0.37,-0.21
13045,0.355,-0.215
13046,0.345,-0.245
13047,0.335,-0.25
13048,0.35,-0.295
13049,0.315,-0.33
13050,0.32,-0.295
13051,0.31,-0.295
13052,0.31,-0.345
13053,0.3,-0.335
13054,0.285,-0.345
13055,0.29,-0.33
13056,0.305,-0.32
13057,0.34,-0.33
13058,0.325,-0.32
13059,0.325,-0.31
13060,0.335,-0.31
13061,0.315,-0.3
13062,0.3,-0.31
13063,0.305,-0.315
13064,0.315,-0.305
13065,0.325,-0.31
13066,0.335,-0.32
13067,0.33,-0.315
13068,0.3,-0.295
13069,0.29,-0.28
13070,0.31,-0.27
13071,0.295,-0.24
13072,0.3,-0.185
13073,0.265,-0.04
13074,0.285,0.11
13075,0.295,0.385
13076,0.325,0.715
13077,0.345,1.02
13078,0.31,1.235
13079,0.17,1.465
13080,0.005,1.755
13081,-0.29,1.99
13082,-0.52,2.105
13083,-0.72,2.06
13084,-0.795,1.955
13085,-0.78,1.825
13086,-0.7,1.635
13087,-0.63,1.46
13088,-0.58,1.325
13089,-0.535,1.225
13090,-0.485,1.23
13091,-0.44,1.385
13092,-0.435,1.67
13093,-0.415,1.87
13094,-0.345,1.765
13095,-0.315,1.305
13096,-0.25,0.62
13097,-0.21,0.08
13098,-0.15,-0.225
13099,-0.09,-0.425
13100,-0.07,-0.49
13101,0,-0.555
13102,0.08,-0.57
13103,0.14,-0.57
13104,0.205,-0.525
13105,0.26,-0.5
13106,0.305,-0.505
13107,0.375,-0.51
13108,0.39,-0.525
13109,0.405,-0.49
13110,0.355,-0.48
13111,0.375,-0.48
13112,0.375,-0.45
13113,0.41,-0.46
13114,0.41,-0.455
13115,0.395,-0.455
13116,0.41,-0.43
13117,0.42,-0.41
13118,0.42,-0.41
13119,0.4,-0.425
13120,0.425,-0.395
13121,0.42,-0.405
13122,0.405,-0.415
13123,0.425,-0.38
13124,0.47,-0.39
13125,0.46,-0.38
13126,0.48,-0.395
13127,0.455,-0.395
13128,0.445,-0.4
13129,0.475,-0.405
13130,0.49,-0.42
13131,0.455,-0.435
13132,0.495,-0.435
13133,0.505,-0.445
13134,0.535,-0.465
13135,0.52,-0.485
13136,0.565,-0.495
13137,0.55,-0.505
13138,0.54,-0.515
13139,0.53,-0.545
13140,0.545,-0.575
13141,0.53,-0.59
13142,0.54,-0.595
13143,0.59,-0.6
13144,0.595,-0.605
13145,0.605,-0.595
13146,0.595,-0.57
13147,0.585,-0.565
13148,0.59,-0.52
13149,0.555,-0.485
13150,0.54,-0.45
13151,0.53,-0.42
13152,0.49,-0.395
13153,0.475,-0.345
13154,0.5,-0.315
13155,0.48,-0.27
13156,0.455,-0.255
13157,0.45,-0.235
13158,0.425,-0.215
13159,0.39,-0.205
13160,0.365,-0.21
13161,0.36,-0.22
13162,0.335,-0.215
13163,0.34,-0.215
13164,0.35,-0.235
13165,0.34,-0.235
13166,0.315,-0.26
13167,0.295,-0.245
13168,0.255,-0.25
13169,0.235,-0.275
13170,0.22,-0.275
13171,0.2,-0.255
13172,0.175,-0.265
13173,0.18,-0.285
13174,0.195,-0.31
13175,0.195,-0.29
13176,0.18,-0.28
13177,0.17,-0.275
13178,0.16,-0.3
13179,0.145,-0.31
13180,0.13,-0.305
13181,0.145,-0.29
13182,0.15,-0.305
13183,0.185,-0.315
13184,0.16,-0.315
13185,0.145,-0.3
13186,0.14,-0.31
13187,0.13,-0.345
13188,0.135,-0.33
13189,0.125,-0.33
13190,0.115,-0.34
13191,0.115,-0.33
13192,0.075,-0.35
13193,0.09,-0.34
13194,0.105,-0.35
13195,0.11,-0.36
13196,0.08,-0.345
13197,0.075,-0.34
13198,0.075,-0.33
13199,0.065,-0.35
13200,0.06,-0.355
13201,0.065,-0.355
13202,0.09,-0.36
13203,0.11,-0.365
13204,0.1,-0.345
13205,0.1,-0.36
13206,0.075,-0.34
13207,0.055,-0.34
13208,0.065,-0.34
13209,0.04,-0.345
13210,0.015,-0.335
13211,0,-0.34
13212,0.035,-0.35
13213,0.04,-0.34
13214,0.02,-0.34
13215,0,-0.34
13216,-0.005,-0.33
13217,-0.04,-0.33
13218,-0.04,-0.325
13219,-0.065,-0.32
13220,-0.075,-0.315
13221,-0.12,-0.31
13222,-0.14,-0.3
13223,-0.155,-0.3
13224,-0.115,-0.305
13225,-0.13,-0.3
13226,-0.195,-0.3
13227,-0.255,-0.3
13228,-0.295,-0.3
13229,-0.355,-0.305
13230,-0.53,-0.3
13231,-0.59,-0.3
13232,-0.575,-0.29
13233,-0.615,-0.3
13234,-0.67,-0.3
13235,-0.695,-0.305
13236,-0.68,-0.295
13237,-0.7,-0.305
13238,-0.72,-0.29
13239,-0.7,-0.3
13240,-0.69,-0.27
13241,-0.695,-0.275
13242,-0.685,-0.28
13243,-0.71,-0.275
13244,-0.695,-0.29
13245,-0.74,-0.28
13246,-0.735,-0.27
13247,-0.715,-0.25
13248,-0.715,-0.255
13249,-0.7,-0.275
13250,-0.69,-0.265
13251,-0.71,-0.265
13252,-0.72,-0.26
13253,-0.68,-0.25
13254,-0.665,-0.21
13255,-0.7,-0.19
13256,-0.755,-0.175
13257,-0.74,-0.14
13258,-0.74,-0.14
13259,-0.725,-0.12
13260,-0.7,-0.075
13261,-0.71,-0.065
13262,-0.69,-0.065
13263,-0.67,-0.055
13264,-0.675,-0.08
13265,-0.67,-0.15
13266,-0.69,-0.14
13267,-0.68,-0.16
13268,-0.71,-0.175
13269,-0.75,-0.205
13270,-0.755,-0.21
13271,-0.75,-0.215
13272,-0.705,-0.23
13273,-0.675,-0.245
13274,-0.68,-0.285
13275,-0.735,-0.315
13276,-0.755,-0.325
13277,-0.76,-0.335
13278,-0.755,-0.33
13279,-0.77,-0.33
13280,-0.775,-0.305
13281,-0.785,-0.32
13282,-0.785,-0.34
13283,-0.765,-0.345
13284,-0.755,-0.335
13285,-0.765,-0.335
13286,-0.79,-0.32
13287,-0.77,-0.31
13288,-0.785,-0.315
13289,-0.775,-0.315
13290,-0.76,-0.33
13291,-0.775,-0.315
13292,-0.755,-0.32
13293,-0.755,-0.31
13294,-0.75,-0.305
13295,-0.725,-0.315
13296,-0.735,-0.315
13297,-0.75,-0.295
13298,-0.765,-0.285
13299,-0.76,-0.25
13300,-0.765,-0.205
13301,-0.75,-0.07
13302,-0.74,0.135
13303,-0.715,0.39
13304,-0.7,0.77
13305,-0.66,1.115
13306,-0.72,1.38
13307,-0.875,1.67
13308,-1.07,1.965
13309,-1.34,2.205
13310,-1.615,2.325
13311,-1.81,2.315
13312,-1.875,2.24
13313,-1.81,2.12
13314,-1.75,1.955
13315,-1.7,1.805
13316,-1.635,1.665
13317,-1.6,1.575
13318,-1.55,1.565
13319,-1.505,1.715
13320,-1.46,1.99
13321,-1.395,2.225
13322,-1.34,2.23
13323,-1.285,1.855
13324,-1.225,1.19
13325,-1.155,0.55
13326,-1.115,0.075
13327,-1.115,-0.26
13328,-1.03,-0.42
13329,-0.97,-0.515
13330,-0.905,-0.595
13331,-0.835,-0.575
13332,-0.77,-0.555
13333,-0.725,-0.55
13334,-0.675,-0.545
13335,-0.63,-0.54
13336,-0.63,-0.555
13337,-0.605,-0.53
13338,-0.575,-0.55
13339,-0.555,-0.55
13340,-0.55,-0.54
13341,-0.55,-0.51
13342,-0.52,-0.54
13343,-0.51,-0.515
13344,-0.555,-0.515
13345,-0.56,-0.49
13346,-0.56,-0.495
13347,-0.57,-0.495
13348,-0.545,-0.495
13349,-0.535,-0.465
13350,-0.52,-0.465
13351,-0.485,-0.465
13352,-0.5,-0.465
13353,-0.505,-0.45
13354,-0.48,-0.45
13355,-0.395,-0.43
13356,-0.405,-0.465
