0rder,ECG1,ECG2
11206,-2.76,1.465
11207,-2.585,1.285
11208,-2.49,1.12
11209,-2.325,1.075
11210,-2.16,1.17
11211,-2.015,1.375
11212,-1.94,1.605
11213,-1.81,1.66
11214,-1.63,1.39
11215,-1.52,0.905
11216,-1.39,0.33
11217,-1.255,-0.09
11218,-1.125,-0.35
11219,-0.96,-0.505
11220,-0.8,-0.535
11221,-0.625,-0.575
11222,-0.435,-0.565
11223,-0.25,-0.53
11224,-0.07,-0.505
11225,0.085,-0.5
11226,0.195,-0.46
11227,0.295,-0.47
11228,0.355,-0.465
11229,0.38,-0.46
11230,0.4,-0.435
11231,0.43,-0.44
11232,0.43,-0.425
11233,0.45,-0.4
11234,0.455,-0.4
11235,0.455,-0.38
11236,0.495,-0.365
11237,0.475,-0.38
11238,0.495,-0.365
11239,0.5,-0.34
11240,0.515,-0.33
11241,0.53,-0.355
11242,0.525,-0.325
11243,0.535,-0.31
11244,0.57,-0.305
11245,0.58,-0.325
11246,0.57,-0.36
11247,0.605,-0.335
11248,0.625,-0.34
11249,0.66,-0.35
11250,0.67,-0.355
11251,0.675,-0.36
11252,0.705,-0.39
11253,0.75,-0.405
11254,0.765,-0.43
11255,0.765,-0.4
11256,0.79,-0.44
11257,0.84,-0.465
11258,0.85,-0.48
11259,0.87,-0.47
11260,0.9,-0.5
11261,0.895,-0.51
11262,0.935,-0.495
11263,0.92,-0.51
11264,0.94,-0.485
11265,0.915,-0.47
11266,0.89,-0.475
11267,0.87,-0.41
11268,0.875,-0.375
11269,0.84,-0.35
11270,0.805,-0.295
11271,0.79,-0.27
11272,0.74,-0.23
11273,0.67,-0.21
11274,0.635,-0.195
11275,0.585,-0.16
11276,0.52,-0.145
11277,0.465,-0.15
11278,0.415,-0.14
11279,0.355,-0.15
11280,0.295,-0.155
11281,0.25,-0.165
11282,0.23,-0.185
11283,0.175,-0.205
11284,0.13,-0.2
11285,0.09,-0.21
11286,0.075,-0.22
11287,0.05,-0.225
11288,0.02,-0.235
11289,0.01,-0.205
11290,0,-0.23
11291,-0.055,-0.255
11292,-0.04,-0.25
11293,-0.035,-0.24
11294,-0.04,-0.26
11295,-0.04,-0.26
11296,-0.05,-0.24
11297,-0.04,-0.245
11298,-0.06,-0.28
11299,-0.06,-0.29
11300,-0.06,-0.285
11301,-0.075,-0.29
11302,-0.055,-0.28
11303,-0.045,-0.3
11304,-0.065,-0.29
11305,-0.055,-0.295
11306,-0.05,-0.305
11307,-0.035,-0.285
11308,-0.045,-0.315
11309,-0.025,-0.32
11310,-0.045,-0.305
11311,-0.07,-0.34
11312,-0.055,-0.335
11313,-0.04,-0.335
11314,-0.045,-0.325
11315,-0.065,-0.34
11316,-0.045,-0.35
11317,-0.06,-0.335
11318,-0.04,-0.33
11319,-0.04,-0.35
11320,-0.055,-0.35
11321,-0.06,-0.345
11322,-0.035,-0.34
11323,-0.045,-0.35
11324,-0.06,-0.335
11325,-0.055,-0.35
11326,-0.065,-0.345
11327,-0.05,-0.34
11328,-0.045,-0.35
11329,-0.07,-0.335
11330,-0.06,-0.335
11331,-0.06,-0.35
11332,-0.065,-0.34
11333,-0.075,-0.34
11334,-0.075,-0.31
11335,-0.085,-0.335
11336,-0.075,-0.345
11337,-0.09,-0.335
11338,-0.065,-0.335
11339,-0.085,-0.32
11340,-0.07,-0.315
11341,-0.085,-0.32
11342,-0.105,-0.325
11343,-0.105,-0.335
11344,-0.09,-0.3
11345,-0.095,-0.315
11346,-0.1,-0.315
11347,-0.11,-0.3
11348,-0.13,-0.31
11349,-0.1,-0.31
11350,-0.11,-0.28
11351,-0.11,-0.3
11352,-0.105,-0.315
11353,-0.105,-0.305
11354,-0.095,-0.295
11355,-0.12,-0.295
11356,-0.13,-0.28
11357,-0.115,-0.305
11358,-0.1,-0.31
11359,-0.13,-0.29
11360,-0.12,-0.285
11361,-0.12,-0.29
11362,-0.125,-0.28
11363,-0.11,-0.295
11364,-0.11,-0.28
11365,-0.12,-0.315
11366,-0.115,-0.255
11367,-0.125,-0.22
11368,-0.08,-0.17
11369,-0.08,-0.17
11370,-0.08,-0.13
11371,-0.03,-0.105
11372,-0.005,-0.095
11373,-0.005,-0.055
11374,0.04,-0.065
11375,0.065,-0.06
11376,0.055,-0.07
11377,0.095,-0.12
11378,0.075,-0.14
11379,0.025,-0.14
11380,0.03,-0.12
11381,-0.01,-0.135
11382,-0.025,-0.18
11383,-0.01,-0.215
11384,-0.04,-0.21
11385,-0.055,-0.205
11386,-0.065,-0.26
11387,-0.1,-0.26
11388,-0.115,-0.31
11389,-0.095,-0.32
11390,-0.08,-0.345
11391,-0.095,-0.335
11392,-0.1,-0.315
11393,-0.11,-0.32
11394,-0.09,-0.335
11395,-0.095,-0.32
11396,-0.1,-0.32
11397,-0.1,-0.32
11398,-0.1,-0.32
11399,-0.1,-0.32
11400,-0.095,-0.315
11401,-0.095,-0.3
11402,-0.095,-0.305
11403,-0.08,-0.315
11404,-0.105,-0.3
11405,-0.105,-0.3
11406,-0.1,-0.32
11407,-0.075,-0.31
11408,-0.1,-0.295
11409,-0.105,-0.28
11410,-0.11,-0.275
11411,-0.1,-0.25
11412,-0.115,-0.22
11413,-0.11,-0.14
11414,-0.105,0.015
11415,-0.1,0.26
11416,-0.04,0.65
11417,0.055,1.06
11418,0.03,1.425
11419,-0.23,1.68
11420,-0.655,1.93
11421,-1.34,2.16
11422,-2.075,2.355
11423,-2.635,2.37
11424,-2.975,2.28
11425,-3.05,2.14
11426,-2.935,1.92
11427,-2.775,1.71
11428,-2.55,1.545
11429,-2.415,1.405
11430,-2.265,1.29
11431,-2.115,1.335
11432,-1.945,1.49
11433,-1.85,1.765
11434,-1.71,1.88
11435,-1.57,1.705
11436,-1.435,1.24
11437,-1.335,0.665
11438,-1.21,0.125
11439,-1.065,-0.25
11440,-0.91,-0.44
11441,-0.76,-0.53
11442,-0.605,-0.575
11443,-0.4,-0.58
11444,-0.235,-0.53
11445,-0.06,-0.515
11446,0.08,-0.505
11447,0.19,-0.525
11448,0.3,-0.49
11449,0.33,-0.47
11450,0.36,-0.495
11451,0.38,-0.48
11452,0.415,-0.465
11453,0.425,-0.45
11454,0.435,-0.445
11455,0.45,-0.44
11456,0.475,-0.43
11457,0.48,-0.415
11458,0.47,-0.41
11459,0.48,-0.39
11460,0.505,-0.395
11461,0.525,-0.4
11462,0.53,-0.385
11463,0.545,-0.4
11464,0.545,-0.395
11465,0.545,-0.385
11466,0.575,-0.39
11467,0.59,-0.38
11468,0.605,-0.375
11469,0.605,-0.395
11470,0.645,-0.42
11471,0.665,-0.445
11472,0.675,-0.45
11473,0.705,-0.44
11474,0.735,-0.48
11475,0.755,-0.51
11476,0.79,-0.495
11477,0.8,-0.495
11478,0.835,-0.525
11479,0.84,-0.57
11480,0.905,-0.555
11481,0.905,-0.58
11482,0.92,-0.57
11483,0.895,-0.57
11484,0.93,-0.57
11485,0.95,-0.54
11486,0.935,-0.52
11487,0.925,-0.505
11488,0.885,-0.46
11489,0.875,-0.445
11490,0.845,-0.395
11491,0.8,-0.37
11492,0.77,-0.32
11493,0.705,-0.285
11494,0.665,-0.26
11495,0.615,-0.225
11496,0.56,-0.22
11497,0.505,-0.17
11498,0.45,-0.175
11499,0.415,-0.18
11500,0.36,-0.185
11501,0.335,-0.185
11502,0.29,-0.185
11503,0.215,-0.205
11504,0.15,-0.215
11505,0.12,-0.22
11506,0.1,-0.21
11507,0.065,-0.22
11508,0.055,-0.245
11509,0.03,-0.225
11510,0.01,-0.225
11511,0.02,-0.23
11512,-0.01,-0.265
11513,-0.01,-0.255
11514,-0.005,-0.26
11515,-0.03,-0.28
11516,-0.05,-0.285
11517,-0.04,-0.29
11518,-0.05,-0.275
11519,-0.045,-0.275
11520,-0.05,-0.305
11521,-0.045,-0.325
11522,-0.03,-0.28
11523,-0.025,-0.275
11524,-0.04,-0.3
11525,-0.02,-0.32
11526,-0.04,-0.3
11527,-0.04,-0.32
11528,-0.035,-0.3
11529,-0.025,-0.305
11530,-0.02,-0.315
11531,-0.03,-0.32
11532,-0.04,-0.32
11533,-0.05,-0.335
11534,-0.06,-0.315
11535,-0.035,-0.31
11536,-0.05,-0.35
11537,-0.04,-0.35
11538,-0.045,-0.34
11539,-0.05,-0.345
11540,-0.04,-0.345
11541,-0.045,-0.355
11542,-0.035,-0.345
11543,-0.03,-0.325
11544,-0.045,-0.33
11545,-0.035,-0.34
11546,-0.035,-0.34
11547,-0.03,-0.33
11548,-0.03,-0.335
11549,-0.065,-0.355
11550,-0.045,-0.325
11551,-0.025,-0.32
11552,-0.055,-0.33
11553,-0.035,-0.32
11554,-0.065,-0.32
11555,-0.07,-0.3
11556,-0.065,-0.32
11557,-0.07,-0.315
11558,-0.075,-0.315
11559,-0.065,-0.295
11560,-0.065,-0.315
11561,-0.08,-0.31
11562,-0.07,-0.28
11563,-0.07,-0.31
11564,-0.07,-0.3
11565,-0.06,-0.3
11566,-0.05,-0.27
11567,-0.035,-0.295
11568,-0.055,-0.31
11569,-0.075,-0.31
11570,-0.08,-0.285
11571,-0.055,-0.295
11572,-0.055,-0.295
11573,-0.07,-0.295
11574,-0.08,-0.28
11575,-0.085,-0.28
11576,-0.08,-0.28
11577,-0.065,-0.295
11578,-0.065,-0.295
11579,-0.06,-0.255
11580,-0.065,-0.235
11581,-0.055,-0.175
11582,-0.08,-0.16
11583,-0.045,-0.155
11584,-0.025,-0.105
11585,0.015,-0.1
11586,0.04,-0.075
11587,0.05,-0.07
11588,0.085,-0.07
11589,0.1,-0.06
11590,0.12,-0.105
11591,0.105,-0.135
11592,0.09,-0.125
11593,0.05,-0.12
11594,-0.005,-0.16
11595,-0.01,-0.18
11596,-0.01,-0.185
11597,-0.04,-0.2
11598,-0.06,-0.235
11599,-0.08,-0.27
11600,-0.07,-0.335
11601,-0.1,-0.32
11602,-0.095,-0.325
11603,-0.095,-0.335
11604,-0.08,-0.355
11605,-0.12,-0.33
11606,-0.11,-0.345
11607,-0.12,-0.33
11608,-0.095,-0.335
11609,-0.1,-0.34
11610,-0.105,-0.34
11611,-0.105,-0.325
11612,-0.105,-0.35
11613,-0.105,-0.345
11614,-0.075,-0.33
11615,-0.115,-0.32
11616,-0.1,-0.345
11617,-0.095,-0.345
11618,-0.09,-0.315
11619,-0.1,-0.32
11620,-0.08,-0.31
11621,-0.08,-0.33
11622,-0.085,-0.315
11623,-0.07,-0.285
11624,-0.095,-0.265
11625,-0.075,-0.195
11626,-0.065,-0.06
11627,-0.06,0.12
11628,-0.005,0.41
11629,0.065,0.76
11630,0.085,1.04
11631,-0.085,1.2
11632,-0.45,1.42
11633,-1.04,1.625
11634,-1.78,1.825
11635,-2.41,1.875
11636,-2.79,1.84
11637,-2.925,1.765
11638,-2.9,1.655
11639,-2.79,1.445
11640,-2.62,1.29
11641,-2.495,1.115
11642,-2.42,1.01
11643,-2.235,0.99
11644,-2.085,1.155
11645,-1.96,1.4
11646,-1.825,1.575
11647,-1.705,1.36
11648,-1.525,0.86
11649,-1.425,0.245
11650,-1.285,-0.21
11651,-1.135,-0.45
11652,-0.945,-0.545
11653,-0.805,-0.53
11654,-0.635,-0.53
11655,-0.435,-0.505
11656,-0.24,-0.5
11657,-0.035,-0.48
11658,0.11,-0.43
11659,0.25,-0.42
11660,0.345,-0.425
11661,0.395,-0.42
11662,0.435,-0.4
11663,0.465,-0.385
11664,0.52,-0.39
11665,0.53,-0.365
11666,0.555,-0.355
11667,0.55,-0.35
11668,0.56,-0.36
11669,0.59,-0.355
11670,0.59,-0.35
11671,0.605,-0.355
11672,0.63,-0.355
11673,0.625,-0.35
11674,0.655,-0.34
11675,0.655,-0.345
11676,0.68,-0.345
11677,0.685,-0.335
11678,0.725,-0.345
11679,0.75,-0.345
11680,0.735,-0.37
11681,0.775,-0.385
11682,0.78,-0.385
11683,0.82,-0.39
11684,0.855,-0.41
11685,0.86,-0.43
11686,0.885,-0.455
11687,0.905,-0.45
11688,0.95,-0.475
11689,0.96,-0.485
11690,0.99,-0.515
11691,1.02,-0.525
11692,1.04,-0.515
11693,1.05,-0.495
11694,1.075,-0.515
11695,1.055,-0.52
11696,1.045,-0.485
11697,1.03,-0.455
11698,1.03,-0.44
11699,1,-0.405
11700,0.975,-0.345
11701,0.93,-0.32
11702,0.9,-0.275
11703,0.82,-0.25
11704,0.79,-0.24
11705,0.715,-0.2
11706,0.67,-0.175
11707,0.595,-0.175
11708,0.54,-0.16
11709,0.51,-0.16
11710,0.45,-0.17
11711,0.4,-0.175
11712,0.365,-0.185
11713,0.305,-0.205
11714,0.265,-0.195
11715,0.225,-0.2
11716,0.195,-0.2
11717,0.175,-0.215
11718,0.15,-0.21
11719,0.11,-0.21
11720,0.11,-0.225
11721,0.095,-0.245
11722,0.085,-0.235
11723,0.09,-0.245
11724,0.08,-0.25
11725,0.085,-0.26
11726,0.065,-0.265
11727,0.06,-0.275
11728,0.035,-0.27
11729,0.055,-0.255
11730,0.065,-0.26
11731,0.055,-0.275
11732,0.045,-0.295
11733,0.04,-0.31
11734,0.07,-0.305
11735,0.05,-0.295
11736,0.06,-0.3
11737,0.08,-0.285
11738,0.07,-0.29
11739,0.07,-0.315
11740,0.08,-0.295
11741,0.07,-0.31
11742,0.055,-0.32
11743,0.06,-0.33
11744,0.05,-0.325
11745,0.06,-0.315
11746,0.055,-0.315
11747,0.09,-0.3
11748,0.06,-0.3
11749,0.065,-0.305
11750,0.045,-0.3
11751,0.05,-0.31
11752,0.05,-0.305
11753,0.06,-0.29
11754,0.025,-0.305
11755,0.04,-0.315
11756,0.04,-0.3
11757,0.01,-0.32
11758,0.03,-0.29
11759,0.035,-0.31
11760,0.015,-0.29
11761,-0.02,-0.285
11762,0.005,-0.305
11763,-0.01,-0.295
11764,0.01,-0.31
11765,-0.005,-0.29
11766,-0.02,-0.3
11767,-0.01,-0.305
11768,0.005,-0.29
11769,0,-0.285
11770,-0.02,-0.28
11771,0,-0.31
11772,-0.025,-0.28
11773,-0.03,-0.29
11774,-0.045,-0.29
11775,-0.03,-0.295
11776,-0.03,-0.3
11777,-0.015,-0.3
11778,-0.05,-0.29
11779,-0.03,-0.3
11780,-0.01,-0.295
11781,-0.03,-0.3
11782,-0.025,-0.29
11783,-0.025,-0.29
11784,-0.03,-0.29
11785,-0.02,-0.27
11786,-0.03,-0.3
11787,-0.05,-0.275
11788,-0.05,-0.245
11789,-0.02,-0.22
11790,-0.03,-0.19
11791,-0.055,-0.165
11792,-0.01,-0.14
11793,0.02,-0.11
11794,0.05,-0.07
11795,0.07,-0.07
11796,0.085,-0.06
11797,0.125,-0.06
11798,0.135,-0.085
11799,0.15,-0.14
11800,0.145,-0.145
11801,0.1,-0.145
11802,0.05,-0.16
11803,0.005,-0.195
11804,0.01,-0.2
11805,0,-0.2
11806,-0.025,-0.245
11807,-0.04,-0.29
11808,-0.04,-0.32
11809,-0.03,-0.35
11810,-0.05,-0.365
11811,-0.03,-0.36
11812,-0.035,-0.37
11813,-0.06,-0.355
11814,-0.06,-0.37
11815,-0.065,-0.375
11816,-0.06,-0.35
11817,-0.06,-0.34
11818,-0.06,-0.36
11819,-0.06,-0.37
11820,-0.06,-0.345
11821,-0.075,-0.375
11822,-0.075,-0.36
11823,-0.07,-0.35
11824,-0.075,-0.35
11825,-0.07,-0.335
11826,-0.095,-0.35
11827,-0.08,-0.335
11828,-0.1,-0.35
11829,-0.08,-0.34
11830,-0.11,-0.325
11831,-0.085,-0.31
11832,-0.08,-0.26
11833,-0.105,-0.185
11834,-0.11,-0.04
11835,-0.07,0.155
11836,-0.02,0.44
11837,0.06,0.765
11838,0.04,0.97
11839,-0.205,1.11
11840,-0.58,1.315
11841,-1.285,1.51
11842,-2.06,1.7
11843,-2.65,1.735
11844,-2.99,1.67
11845,-3.07,1.55
11846,-3.02,1.405
11847,-2.885,1.22
11848,-2.715,1.045
11849,-2.59,0.85
11850,-2.505,0.75
11851,-2.315,0.765
11852,-2.17,0.96
11853,-2.03,1.19
11854,-1.86,1.21
11855,-1.72,0.9
11856,-1.53,0.34
11857,-1.4,-0.2
11858,-1.26,-0.55
11859,-1.08,-0.665
11860,-0.945,-0.645
11861,-0.745,-0.575
11862,-0.56,-0.56
11863,-0.365,-0.56
11864,-0.155,-0.515
11865,0.035,-0.46
11866,0.175,-0.45
11867,0.295,-0.445
11868,0.37,-0.43
11869,0.405,-0.435
11870,0.42,-0.415
11871,0.445,-0.405
11872,0.465,-0.39
11873,0.51,-0.37
11874,0.5,-0.385
11875,0.52,-0.36
11876,0.535,-0.37
11877,0.56,-0.35
11878,0.56,-0.345
11879,0.55,-0.335
11880,0.605,-0.33
11881,0.59,-0.31
11882,0.62,-0.33
11883,0.62,-0.335
11884,0.65,-0.33
11885,0.64,-0.325
11886,0.665,-0.335
11887,0.685,-0.34
11888,0.71,-0.36
11889,0.735,-0.365
11890,0.75,-0.385
11891,0.785,-0.385
11892,0.82,-0.39
11893,0.85,-0.41
11894,0.87,-0.44
11895,0.9,-0.45
11896,0.925,-0.465
11897,0.935,-0.46
11898,0.95,-0.48
11899,0.985,-0.485
11900,1.03,-0.49
11901,1.05,-0.51
11902,1.045,-0.5
11903,1.05,-0.49
11904,1.025,-0.445
11905,1.055,-0.425
11906,1.01,-0.41
11907,0.98,-0.36
11908,0.945,-0.345
11909,0.895,-0.3
11910,0.88,-0.28
11911,0.815,-0.22
11912,0.77,-0.2
11913,0.72,-0.19
11914,0.675,-0.18
11915,0.62,-0.16
11916,0.56,-0.175
11917,0.48,-0.18
11918,0.43,-0.175
11919,0.4,-0.18
11920,0.36,-0.18
11921,0.285,-0.2
11922,0.24,-0.215
11923,0.2,-0.21
11924,0.16,-0.235
11925,0.135,-0.24
11926,0.105,-0.25
11927,0.1,-0.235
11928,0.1,-0.24
11929,0.09,-0.26
11930,0.06,-0.275
11931,0.06,-0.28
11932,0.05,-0.27
11933,0.045,-0.28
11934,0.03,-0.295
11935,0.045,-0.3
11936,0.025,-0.27
11937,0.03,-0.31
11938,0.03,-0.305
11939,0.05,-0.32
11940,0.02,-0.31
11941,0.035,-0.315
11942,0.04,-0.31
11943,0.02,-0.295
11944,0.01,-0.305
11945,0,-0.31
11946,0.005,-0.32
11947,0.02,-0.32
11948,0.03,-0.31
11949,0.05,-0.36
11950,0.03,-0.33
11951,0.03,-0.32
11952,0.055,-0.335
11953,0.03,-0.345
11954,0.01,-0.34
11955,0.025,-0.325
11956,0.015,-0.33
11957,0.01,-0.32
11958,0.02,-0.315
11959,0.025,-0.325
11960,0.035,-0.33
11961,0.025,-0.33
11962,0,-0.345
11963,0.01,-0.34
11964,0.015,-0.34
11965,0.025,-0.32
11966,-0.005,-0.33
11967,0.005,-0.31
11968,0,-0.32
11969,0,-0.345
11970,-0.025,-0.345
11971,0,-0.31
11972,0,-0.315
11973,-0.01,-0.32
11974,-0.02,-0.32
11975,-0.04,-0.305
11976,-0.05,-0.295
11977,-0.065,-0.31
11978,-0.04,-0.32
11979,-0.04,-0.32
11980,-0.05,-0.31
11981,-0.04,-0.3
11982,-0.065,-0.31
11983,-0.06,-0.29
11984,-0.055,-0.305
11985,-0.03,-0.315
11986,-0.055,-0.315
11987,-0.055,-0.305
11988,-0.06,-0.3
11989,-0.055,-0.29
11990,-0.065,-0.3
11991,-0.07,-0.3
11992,-0.07,-0.29
11993,-0.08,-0.3
11994,-0.09,-0.31
11995,-0.08,-0.305
11996,-0.07,-0.29
11997,-0.095,-0.285
11998,-0.08,-0.285
11999,-0.07,-0.305
12000,-0.085,-0.29
12001,-0.075,-0.28
12002,-0.085,-0.29
12003,-0.1,-0.3
12004,-0.09,-0.285
12005,-0.07,-0.24
12006,-0.09,-0.22
12007,-0.08,-0.2
12008,-0.06,-0.2
12009,-0.045,-0.14
12010,-0.01,-0.12
12011,0.005,-0.085
12012,0.03,-0.085
12013,0.055,-0.095
12014,0.065,-0.115
12015,0.1,-0.13
12016,0.095,-0.18
12017,0.05,-0.19
12018,0.02,-0.21
12019,0,-0.205
12020,-0.04,-0.22
12021,-0.04,-0.255
12022,-0.045,-0.285
12023,-0.115,-0.27
12024,-0.15,-0.3
12025,-0.15,-0.34
12026,-0.16,-0.38
12027,-0.12,-0.38
12028,-0.14,-0.36
12029,-0.115,-0.37
12030,-0.11,-0.385
12031,-0.125,-0.37
12032,-0.15,-0.37
12033,-0.145,-0.365
12034,-0.13,-0.39
12035,-0.15,-0.37
12036,-0.145,-0.355
12037,-0.15,-0.365
12038,-0.14,-0.37
12039,-0.16,-0.375
12040,-0.16,-0.375
12041,-0.155,-0.37
12042,-0.14,-0.365
12043,-0.16,-0.39
12044,-0.155,-0.39
12045,-0.16,-0.37
12046,-0.16,-0.36
12047,-0.16,-0.36
12048,-0.14,-0.33
12049,-0.16,-0.285
12050,-0.16,-0.19
12051,-0.17,-0.02
12052,-0.13,0.245
12053,-0.06,0.59
12054,0.015,0.985
12055,-0.055,1.23
12056,-0.345,1.41
12057,-0.795,1.6
12058,-1.5,1.82
12059,-2.235,1.995
12060,-2.755,1.995
12061,-3.04,1.92
12062,-3.08,1.77
12063,-3,1.55
12064,-2.835,1.32
12065,-2.66,1.15
12066,-2.57,0.995
12067,-2.45,0.905
12068,-2.275,0.97
12069,-2.12,1.19
12070,-1.995,1.425
12071,-1.875,1.515
12072,-1.735,1.26
12073,-1.56,0.73
12074,-1.44,0.14
12075,-1.28,-0.285
12076,-1.15,-0.505
12077,-0.955,-0.62
12078,-0.785,-0.665
12079,-0.59,-0.69
12080,-0.43,-0.64
12081,-0.25,-0.615
12082,-0.07,-0.58
12083,0.07,-0.575
12084,0.215,-0.56
12085,0.3,-0.565
12086,0.33,-0.545
12087,0.355,-0.545
12088,0.365,-0.52
12089,0.395,-0.515
12090,0.44,-0.5
12091,0.43,-0.49
12092,0.445,-0.48
12093,0.47,-0.46
12094,0.475,-0.46
12095,0.48,-0.45
12096,0.49,-0.44
12097,0.485,-0.42
12098,0.49,-0.415
12099,0.515,-0.43
12100,0.525,-0.405
12101,0.53,-0.41
12102,0.555,-0.4
12103,0.555,-0.395
12104,0.6,-0.405
12105,0.615,-0.4
12106,0.635,-0.42
12107,0.635,-0.43
12108,0.685,-0.44
12109,0.675,-0.465
12110,0.71,-0.47
12111,0.75,-0.455
12112,0.75,-0.49
12113,0.81,-0.495
12114,0.82,-0.52
12115,0.87,-0.535
12116,0.89,-0.57
12117,0.89,-0.545
12118,0.905,-0.55
12119,0.905,-0.565
12120,0.935,-0.575
12121,0.95,-0.565
12122,0.94,-0.55
12123,0.92,-0.545
12124,0.935,-0.505
12125,0.92,-0.465
12126,0.87,-0.445
12127,0.845,-0.38
12128,0.81,-0.36
12129,0.78,-0.315
12130,0.71,-0.29
12131,0.645,-0.285
12132,0.62,-0.26
12133,0.58,-0.21
12134,0.525,-0.2
12135,0.475,-0.22
12136,0.385,-0.2
12137,0.335,-0.22
12138,0.28,-0.22
12139,0.235,-0.24
12140,0.185,-0.235
12141,0.15,-0.225
12142,0.095,-0.245
12143,0.07,-0.27
12144,0.055,-0.27
12145,0.015,-0.285
12146,0,-0.28
12147,0,-0.295
12148,-0.015,-0.29
12149,-0.025,-0.29
12150,-0.03,-0.31
12151,-0.04,-0.31
12152,-0.045,-0.315
12153,-0.07,-0.305
12154,-0.04,-0.335
12155,-0.075,-0.315
12156,-0.07,-0.335
12157,-0.04,-0.335
12158,-0.03,-0.33
12159,-0.045,-0.35
12160,-0.035,-0.34
12161,-0.055,-0.345
12162,-0.045,-0.335
12163,-0.045,-0.345
12164,-0.035,-0.34
12165,-0.025,-0.37
12166,-0.045,-0.375
12167,-0.035,-0.37
12168,-0.045,-0.37
12169,-0.03,-0.37
12170,-0.02,-0.385
12171,-0.02,-0.375
12172,-0.02,-0.385
12173,0.01,-0.37
12174,-0.005,-0.39
12175,-0.005,-0.385
12176,-0.02,-0.38
12177,-0.03,-0.37
12178,-0.035,-0.38
12179,-0.035,-0.4
12180,-0.035,-0.38
12181,-0.025,-0.395
12182,-0.025,-0.38
12183,-0.03,-0.365
12184,-0.045,-0.38
12185,-0.05,-0.385
12186,-0.07,-0.37
12187,-0.06,-0.37
12188,-0.08,-0.38
12189,-0.075,-0.345
12190,-0.06,-0.365
12191,-0.075,-0.375
12192,-0.075,-0.355
12193,-0.075,-0.38
12194,-0.09,-0.375
12195,-0.065,-0.38
12196,-0.1,-0.39
12197,-0.105,-0.355
12198,-0.1,-0.355
12199,-0.08,-0.36
12200,-0.09,-0.37
12201,-0.07,-0.35
12202,-0.09,-0.34
12203,-0.115,-0.32
12204,-0.09,-0.355
12205,-0.105,-0.355
12206,-0.08,-0.35
12207,-0.1,-0.32
12208,-0.095,-0.345
12209,-0.095,-0.325
12210,-0.12,-0.335
12211,-0.095,-0.315
12212,-0.085,-0.33
12213,-0.1,-0.34
12214,-0.1,-0.315
12215,-0.095,-0.32
12216,-0.105,-0.335
12217,-0.11,-0.345
12218,-0.11,-0.32
12219,-0.115,-0.31
12220,-0.12,-0.31
12221,-0.11,-0.33
12222,-0.14,-0.32
12223,-0.125,-0.33
12224,-0.13,-0.29
12225,-0.125,-0.295
12226,-0.11,-0.24
12227,-0.085,-0.225
12228,-0.08,-0.23
12229,-0.06,-0.195
12230,-0.045,-0.185
12231,-0.02,-0.13
12232,0,-0.125
12233,0.025,-0.125
12234,0.05,-0.12
12235,0.075,-0.125
12236,0.07,-0.175
12237,0.05,-0.2
12238,0.035,-0.205
12239,0.025,-0.185
12240,-0.025,-0.205
12241,-0.05,-0.25
12242,-0.025,-0.27
12243,-0.05,-0.275
12244,-0.06,-0.285
12245,-0.125,-0.315
12246,-0.13,-0.34
12247,-0.135,-0.38
12248,-0.105,-0.36
12249,-0.105,-0.385
12250,-0.12,-0.38
12251,-0.135,-0.365
12252,-0.135,-0.365
12253,-0.135,-0.37
12254,-0.125,-0.385
12255,-0.14,-0.385
12256,-0.15,-0.365
12257,-0.15,-0.37
12258,-0.155,-0.375
12259,-0.155,-0.365
12260,-0.135,-0.335
12261,-0.15,-0.375
12262,-0.16,-0.4
12263,-0.15,-0.37
12264,-0.17,-0.385
12265,-0.16,-0.38
12266,-0.17,-0.385
12267,-0.17,-0.365
12268,-0.17,-0.365
12269,-0.17,-0.34
12270,-0.175,-0.32
12271,-0.175,-0.295
12272,-0.16,-0.16
12273,-0.175,0.045
12274,-0.135,0.3
12275,-0.09,0.675
12276,-0.015,1.095
12277,-0.115,1.425
12278,-0.43,1.61
12279,-0.93,1.83
12280,-1.625,2.035
12281,-2.345,2.175
12282,-2.855,2.17
12283,-3.08,2.09
12284,-3.105,1.94
12285,-3.04,1.71
12286,-2.865,1.51
12287,-2.695,1.325
12288,-2.59,1.2
12289,-2.485,1.105
12290,-2.305,1.135
12291,-2.15,1.29
12292,-2.05,1.55
12293,-1.935,1.685
12294,-1.775,1.505
12295,-1.615,1.065
12296,-1.48,0.465
12297,-1.35,-0.05
12298,-1.22,-0.385
12299,-1.03,-0.555
12300,-0.895,-0.635
12301,-0.715,-0.63
12302,-0.505,-0.61
12303,-0.32,-0.59
12304,-0.135,-0.585
12305,0,-0.575
12306,0.135,-0.58
12307,0.24,-0.57
12308,0.295,-0.56
12309,0.34,-0.525
12310,0.38,-0.52
12311,0.44,-0.53
12312,0.43,-0.54
12313,0.45,-0.5
12314,0.45,-0.475
12315,0.475,-0.5
12316,0.455,-0.475
12317,0.5,-0.465
12318,0.49,-0.47
12319,0.5,-0.45
12320,0.51,-0.455
12321,0.515,-0.45
12322,0.545,-0.44
12323,0.525,-0.43
12324,0.565,-0.42
12325,0.585,-0.44
12326,0.6,-0.455
12327,0.61,-0.445
12328,0.605,-0.47
12329,0.655,-0.47
12330,0.645,-0.47
12331,0.7,-0.485
