0rder,ECG1,ECG2
11032,0.01,-0.36
11033,0.01,-0.35
11034,0.015,-0.34
11035,0.005,-0.325
11036,0.015,-0.325
11037,0,-0.335
11038,0,-0.355
11039,0.015,-0.345
11040,0,-0.34
11041,-0.01,-0.315
11042,0,-0.315
11043,0.01,-0.33
11044,-0.005,-0.35
11045,-0.005,-0.33
11046,-0.005,-0.34
11047,0,-0.34
11048,0,-0.34
11049,-0.005,-0.34
11050,-0.025,-0.34
11051,-0.015,-0.32
11052,0,-0.325
11053,-0.025,-0.315
11054,-0.01,-0.27
11055,0,-0.24
11056,0,-0.23
11057,0.055,-0.225
11058,0.06,-0.18
11059,0.095,-0.125
11060,0.105,-0.12
11061,0.13,-0.155
11062,0.16,-0.11
11063,0.16,-0.145
11064,0.17,-0.18
11065,0.16,-0.22
11066,0.135,-0.215
11067,0.1,-0.2
11068,0.09,-0.25
11069,0.075,-0.275
11070,0.045,-0.275
11071,0.005,-0.27
11072,-0.025,-0.3
11073,-0.05,-0.33
11074,-0.05,-0.375
11075,-0.045,-0.38
11076,-0.025,-0.375
11077,-0.02,-0.37
11078,-0.04,-0.405
11079,-0.04,-0.415
11080,-0.035,-0.405
11081,-0.025,-0.41
11082,-0.03,-0.41
11083,-0.05,-0.4
11084,-0.045,-0.41
11085,-0.045,-0.42
11086,-0.06,-0.42
11087,-0.055,-0.415
11088,-0.055,-0.39
11089,-0.065,-0.385
11090,-0.065,-0.4
11091,-0.05,-0.405
11092,-0.06,-0.4
11093,-0.08,-0.41
11094,-0.08,-0.385
11095,-0.095,-0.385
11096,-0.065,-0.38
11097,-0.08,-0.36
11098,-0.1,-0.365
11099,-0.09,-0.32
11100,-0.08,-0.25
11101,-0.065,-0.11
11102,-0.01,0.115
11103,0.055,0.485
11104,0.1,0.845
11105,-0.04,1.15
11106,-0.405,1.375
11107,-0.93,1.64
11108,-1.64,1.925
11109,-2.285,2.11
11110,-2.685,2.12
11111,-2.86,2.08
11112,-2.835,2
11113,-2.71,1.845
11114,-2.525,1.665
11115,-2.315,1.525
11116,-2.235,1.38
11117,-2.065,1.32
11118,-1.87,1.35
11119,-1.755,1.57
11120,-1.685,1.87
11121,-1.565,1.995
11122,-1.395,1.82
11123,-1.28,1.35
11124,-1.18,0.765
11125,-1.04,0.26
11126,-0.915,-0.145
11127,-0.78,-0.42
11128,-0.625,-0.54
11129,-0.46,-0.63
11130,-0.28,-0.66
11131,-0.145,-0.65
11132,0.015,-0.64
11133,0.185,-0.61
11134,0.3,-0.63
11135,0.375,-0.655
11136,0.38,-0.64
11137,0.415,-0.63
11138,0.445,-0.61
11139,0.465,-0.64
11140,0.475,-0.63
11141,0.465,-0.63
11142,0.53,-0.6
11143,0.52,-0.615
11144,0.535,-0.595
11145,0.54,-0.61
11146,0.57,-0.58
11147,0.575,-0.605
11148,0.59,-0.605
11149,0.58,-0.58
11150,0.59,-0.565
11151,0.6,-0.58
11152,0.605,-0.59
11153,0.63,-0.6
11154,0.655,-0.58
11155,0.65,-0.585
11156,0.695,-0.605
11157,0.685,-0.605
11158,0.715,-0.585
11159,0.745,-0.615
11160,0.78,-0.62
11161,0.82,-0.64
11162,0.84,-0.65
11163,0.86,-0.67
11164,0.86,-0.68
11165,0.905,-0.675
11166,0.945,-0.68
11167,0.96,-0.67
11168,0.955,-0.71
11169,1,-0.71
11170,0.995,-0.69
11171,0.995,-0.68
11172,1.005,-0.65
11173,1,-0.63
11174,0.965,-0.585
11175,0.97,-0.575
11176,0.92,-0.54
11177,0.905,-0.5
11178,0.88,-0.46
11179,0.88,-0.425
11180,0.8,-0.38
11181,0.765,-0.34
11182,0.72,-0.34
11183,0.655,-0.305
11184,0.605,-0.295
11185,0.565,-0.27
11186,0.525,-0.26
11187,0.46,-0.28
11188,0.43,-0.3
11189,0.38,-0.31
11190,0.32,-0.295
11191,0.29,-0.3
11192,0.24,-0.29
11193,0.22,-0.3
11194,0.195,-0.305
11195,0.175,-0.315
11196,0.165,-0.32
11197,0.15,-0.32
11198,0.125,-0.31
11199,0.135,-0.3
11200,0.13,-0.315
11201,0.135,-0.33
11202,0.14,-0.345
11203,0.125,-0.335
11204,0.125,-0.33
11205,0.135,-0.34
11206,0.14,-0.335
11207,0.135,-0.325
11208,0.14,-0.345
11209,0.14,-0.35
11210,0.145,-0.35
11211,0.14,-0.345
11212,0.165,-0.345
11213,0.165,-0.375
11214,0.175,-0.38
11215,0.18,-0.39
11216,0.18,-0.38
11217,0.16,-0.405
11218,0.19,-0.385
11219,0.21,-0.375
11220,0.22,-0.37
11221,0.21,-0.385
11222,0.205,-0.37
11223,0.215,-0.4
11224,0.215,-0.39
11225,0.22,-0.385
11226,0.215,-0.395
11227,0.22,-0.38
11228,0.22,-0.375
11229,0.215,-0.39
11230,0.21,-0.39
11231,0.21,-0.4
11232,0.21,-0.37
11233,0.21,-0.37
11234,0.205,-0.375
11235,0.2,-0.37
11236,0.2,-0.37
11237,0.21,-0.35
11238,0.2,-0.375
11239,0.21,-0.365
11240,0.21,-0.37
11241,0.2,-0.37
11242,0.19,-0.365
11243,0.18,-0.37
11244,0.185,-0.36
11245,0.185,-0.34
11246,0.18,-0.355
11247,0.155,-0.34
11248,0.16,-0.33
11249,0.165,-0.32
11250,0.17,-0.36
11251,0.185,-0.355
11252,0.18,-0.355
11253,0.18,-0.355
11254,0.18,-0.345
11255,0.19,-0.35
11256,0.17,-0.345
11257,0.165,-0.325
11258,0.17,-0.345
11259,0.16,-0.335
11260,0.175,-0.32
11261,0.195,-0.34
11262,0.18,-0.3
11263,0.17,-0.33
11264,0.18,-0.33
11265,0.165,-0.33
11266,0.185,-0.335
11267,0.165,-0.335
11268,0.185,-0.325
11269,0.17,-0.3
11270,0.15,-0.3
11271,0.155,-0.245
11272,0.165,-0.205
11273,0.17,-0.2
11274,0.18,-0.17
11275,0.26,-0.16
11276,0.275,-0.14
11277,0.25,-0.12
11278,0.28,-0.115
11279,0.33,-0.11
11280,0.34,-0.14
11281,0.325,-0.175
11282,0.32,-0.205
11283,0.315,-0.18
11284,0.255,-0.205
11285,0.245,-0.23
11286,0.215,-0.23
11287,0.245,-0.235
11288,0.2,-0.225
11289,0.165,-0.28
11290,0.12,-0.32
11291,0.12,-0.34
11292,0.11,-0.39
11293,0.13,-0.395
11294,0.11,-0.395
11295,0.105,-0.405
11296,0.13,-0.37
11297,0.1,-0.39
11298,0.115,-0.4
11299,0.095,-0.39
11300,0.115,-0.37
11301,0.105,-0.375
11302,0.105,-0.38
11303,0.105,-0.37
11304,0.11,-0.375
11305,0.09,-0.37
11306,0.095,-0.39
11307,0.095,-0.385
11308,0.095,-0.37
11309,0.11,-0.37
11310,0.105,-0.38
11311,0.08,-0.385
11312,0.11,-0.36
11313,0.095,-0.34
11314,0.1,-0.35
11315,0.07,-0.345
11316,0.1,-0.325
11317,0.09,-0.24
11318,0.095,-0.14
11319,0.14,0.03
11320,0.175,0.275
11321,0.305,0.585
11322,0.22,0.81
11323,-0.075,0.995
11324,-0.52,1.24
11325,-1.2,1.51
11326,-1.95,1.74
11327,-2.47,1.825
11328,-2.74,1.81
11329,-2.735,1.83
11330,-2.64,1.77
11331,-2.46,1.65
11332,-2.29,1.525
11333,-2.16,1.41
11334,-2.055,1.29
11335,-1.875,1.28
11336,-1.73,1.415
11337,-1.62,1.645
11338,-1.485,1.845
11339,-1.365,1.74
11340,-1.22,1.33
11341,-1.125,0.695
11342,-1.03,0.15
11343,-0.915,-0.205
11344,-0.75,-0.42
11345,-0.62,-0.505
11346,-0.445,-0.565
11347,-0.295,-0.595
11348,-0.1,-0.615
11349,0.06,-0.585
11350,0.255,-0.53
11351,0.395,-0.545
11352,0.465,-0.585
11353,0.515,-0.575
11354,0.56,-0.57
11355,0.575,-0.59
11356,0.575,-0.585
11357,0.6,-0.575
11358,0.61,-0.55
11359,0.615,-0.545
11360,0.615,-0.565
11361,0.645,-0.565
11362,0.675,-0.55
11363,0.67,-0.575
11364,0.68,-0.55
11365,0.66,-0.545
11366,0.675,-0.545
11367,0.695,-0.56
11368,0.73,-0.57
11369,0.735,-0.57
11370,0.745,-0.555
11371,0.75,-0.565
11372,0.785,-0.58
11373,0.77,-0.58
11374,0.8,-0.595
11375,0.85,-0.61
11376,0.875,-0.64
11377,0.87,-0.66
11378,0.905,-0.67
11379,0.92,-0.675
11380,0.94,-0.7
11381,0.985,-0.72
11382,0.99,-0.74
11383,1.005,-0.725
11384,1.055,-0.76
11385,1.075,-0.775
11386,1.06,-0.775
11387,1.08,-0.77
11388,1.095,-0.78
11389,1.095,-0.76
11390,1.06,-0.745
11391,1.08,-0.7
11392,1.055,-0.685
11393,1.025,-0.66
11394,0.985,-0.625
11395,0.965,-0.56
11396,0.905,-0.53
11397,0.85,-0.475
11398,0.835,-0.455
11399,0.78,-0.4
11400,0.725,-0.385
11401,0.68,-0.345
11402,0.625,-0.315
11403,0.565,-0.3
11404,0.52,-0.29
11405,0.47,-0.295
11406,0.43,-0.315
11407,0.365,-0.3
11408,0.325,-0.295
11409,0.325,-0.315
11410,0.29,-0.325
11411,0.26,-0.31
11412,0.24,-0.3
11413,0.23,-0.33
11414,0.21,-0.315
11415,0.185,-0.335
11416,0.185,-0.345
11417,0.17,-0.33
11418,0.18,-0.355
11419,0.17,-0.35
11420,0.17,-0.345
11421,0.185,-0.365
11422,0.17,-0.355
11423,0.155,-0.35
11424,0.155,-0.375
11425,0.17,-0.37
11426,0.145,-0.37
11427,0.16,-0.375
11428,0.145,-0.37
11429,0.17,-0.38
11430,0.18,-0.395
11431,0.185,-0.4
11432,0.195,-0.375
11433,0.195,-0.395
11434,0.175,-0.41
11435,0.19,-0.41
11436,0.195,-0.42
11437,0.195,-0.41
11438,0.195,-0.43
11439,0.21,-0.41
11440,0.18,-0.425
11441,0.185,-0.445
11442,0.18,-0.415
11443,0.185,-0.43
11444,0.155,-0.4
11445,0.145,-0.425
11446,0.16,-0.44
11447,0.155,-0.415
11448,0.135,-0.435
11449,0.145,-0.4
11450,0.16,-0.395
11451,0.125,-0.4
11452,0.135,-0.39
11453,0.135,-0.385
11454,0.14,-0.385
11455,0.155,-0.385
11456,0.135,-0.385
11457,0.115,-0.395
11458,0.12,-0.39
11459,0.1,-0.37
11460,0.105,-0.38
11461,0.1,-0.375
11462,0.135,-0.4
11463,0.115,-0.375
11464,0.1,-0.395
11465,0.1,-0.37
11466,0.12,-0.37
11467,0.13,-0.365
11468,0.11,-0.36
11469,0.115,-0.365
11470,0.1,-0.38
11471,0.09,-0.35
11472,0.115,-0.35
11473,0.105,-0.35
11474,0.13,-0.345
11475,0.105,-0.345
11476,0.12,-0.345
11477,0.11,-0.36
11478,0.12,-0.345
11479,0.13,-0.32
11480,0.115,-0.32
11481,0.13,-0.345
11482,0.12,-0.33
11483,0.13,-0.3
11484,0.125,-0.26
11485,0.115,-0.22
11486,0.125,-0.185
11487,0.155,-0.18
11488,0.175,-0.15
11489,0.21,-0.135
11490,0.22,-0.11
11491,0.255,-0.105
11492,0.28,-0.1
11493,0.315,-0.125
11494,0.3,-0.165
11495,0.28,-0.18
11496,0.255,-0.15
11497,0.19,-0.185
11498,0.16,-0.24
11499,0.155,-0.22
11500,0.165,-0.235
11501,0.115,-0.25
11502,0.085,-0.31
11503,0.06,-0.35
11504,0.08,-0.365
11505,0.055,-0.37
11506,0.06,-0.4
11507,0.055,-0.4
11508,0.065,-0.38
11509,0.06,-0.375
11510,0.05,-0.4
11511,0.035,-0.385
11512,0.04,-0.38
11513,0.06,-0.39
11514,0.045,-0.395
11515,0.055,-0.4
11516,0.05,-0.37
11517,0.055,-0.375
11518,0.055,-0.39
11519,0.06,-0.41
11520,0.045,-0.365
11521,0.075,-0.38
11522,0.06,-0.38
11523,0.045,-0.37
11524,0.055,-0.36
11525,0.05,-0.345
11526,0.045,-0.355
11527,0.05,-0.35
11528,0.04,-0.275
11529,0.065,-0.2
11530,0.07,-0.095
11531,0.11,0.07
11532,0.205,0.39
11533,0.245,0.66
11534,0.1,0.83
11535,-0.23,1.035
11536,-0.815,1.295
11537,-1.54,1.575
11538,-2.165,1.745
11539,-2.58,1.785
11540,-2.73,1.795
11541,-2.665,1.755
11542,-2.57,1.67
11543,-2.395,1.505
11544,-2.24,1.37
11545,-2.17,1.22
11546,-1.99,1.125
11547,-1.8,1.185
11548,-1.68,1.365
11549,-1.595,1.59
11550,-1.475,1.495
11551,-1.33,1.035
11552,-1.195,0.37
11553,-1.085,-0.17
11554,-0.95,-0.45
11555,-0.805,-0.56
11556,-0.64,-0.555
11557,-0.45,-0.6
11558,-0.29,-0.59
11559,-0.085,-0.565
11560,0.1,-0.525
11561,0.28,-0.505
11562,0.38,-0.54
11563,0.46,-0.505
11564,0.475,-0.495
11565,0.51,-0.48
11566,0.555,-0.5
11567,0.565,-0.5
11568,0.585,-0.475
11569,0.61,-0.47
11570,0.605,-0.47
11571,0.59,-0.47
11572,0.62,-0.465
11573,0.615,-0.46
11574,0.64,-0.45
11575,0.665,-0.47
11576,0.67,-0.455
11577,0.67,-0.465
11578,0.685,-0.475
11579,0.695,-0.455
11580,0.74,-0.455
11581,0.765,-0.455
11582,0.77,-0.49
11583,0.8,-0.495
11584,0.825,-0.48
11585,0.83,-0.51
11586,0.86,-0.515
11587,0.9,-0.535
11588,0.92,-0.53
11589,0.93,-0.56
11590,0.945,-0.6
11591,0.99,-0.605
11592,1,-0.615
11593,1.025,-0.645
11594,1.04,-0.64
11595,1.065,-0.645
11596,1.065,-0.64
11597,1.09,-0.655
11598,1.09,-0.625
11599,1.065,-0.62
11600,1.065,-0.58
11601,1.025,-0.545
11602,0.97,-0.525
11603,0.95,-0.47
11604,0.905,-0.435
11605,0.865,-0.395
11606,0.81,-0.34
11607,0.75,-0.315
11608,0.695,-0.275
11609,0.635,-0.27
11610,0.595,-0.255
11611,0.525,-0.235
11612,0.51,-0.245
11613,0.435,-0.265
11614,0.375,-0.25
11615,0.365,-0.25
11616,0.295,-0.265
11617,0.245,-0.29
11618,0.225,-0.29
11619,0.205,-0.28
11620,0.175,-0.29
11621,0.17,-0.29
11622,0.135,-0.31
11623,0.155,-0.305
11624,0.14,-0.315
11625,0.125,-0.335
11626,0.125,-0.34
11627,0.11,-0.31
11628,0.12,-0.32
11629,0.11,-0.31
11630,0.105,-0.34
11631,0.12,-0.33
11632,0.11,-0.32
11633,0.115,-0.34
11634,0.125,-0.355
11635,0.125,-0.35
11636,0.115,-0.335
11637,0.14,-0.365
11638,0.1,-0.37
11639,0.12,-0.355
11640,0.125,-0.365
11641,0.125,-0.385
11642,0.12,-0.37
11643,0.14,-0.375
11644,0.135,-0.37
11645,0.135,-0.395
11646,0.12,-0.385
11647,0.125,-0.365
11648,0.11,-0.37
11649,0.13,-0.385
11650,0.13,-0.37
11651,0.135,-0.365
11652,0.12,-0.365
11653,0.11,-0.385
11654,0.11,-0.38
11655,0.105,-0.365
11656,0.1,-0.37
11657,0.095,-0.365
11658,0.095,-0.37
11659,0.115,-0.365
11660,0.105,-0.375
11661,0.12,-0.37
11662,0.105,-0.355
11663,0.085,-0.35
11664,0.075,-0.35
11665,0.09,-0.345
11666,0.08,-0.355
11667,0.065,-0.33
11668,0.08,-0.335
11669,0.095,-0.365
11670,0.085,-0.365
11671,0.085,-0.355
11672,0.075,-0.345
11673,0.09,-0.365
11674,0.075,-0.36
11675,0.07,-0.33
11676,0.045,-0.35
11677,0.075,-0.335
11678,0.06,-0.34
11679,0.045,-0.32
11680,0.055,-0.345
11681,0.07,-0.34
11682,0.055,-0.335
11683,0.04,-0.32
11684,0.06,-0.325
11685,0.045,-0.33
11686,0.055,-0.34
11687,0.075,-0.32
11688,0.06,-0.32
11689,0.035,-0.265
11690,0.055,-0.24
11691,0.04,-0.23
11692,0.075,-0.23
11693,0.115,-0.19
11694,0.135,-0.135
11695,0.17,-0.135
11696,0.185,-0.12
11697,0.21,-0.115
11698,0.215,-0.145
11699,0.245,-0.16
11700,0.245,-0.215
11701,0.19,-0.225
11702,0.17,-0.205
11703,0.14,-0.245
11704,0.095,-0.275
11705,0.075,-0.305
11706,0.045,-0.28
11707,0,-0.31
11708,0,-0.37
11709,-0.035,-0.385
11710,-0.03,-0.415
11711,0.005,-0.4
11712,-0.005,-0.42
11713,0,-0.42
11714,-0.005,-0.41
11715,-0.015,-0.415
11716,-0.015,-0.415
11717,0,-0.41
11718,-0.015,-0.39
11719,0,-0.405
11720,0,-0.395
11721,0,-0.395
11722,-0.005,-0.395
11723,-0.01,-0.405
11724,-0.015,-0.395
11725,-0.02,-0.39
11726,0,-0.395
11727,-0.025,-0.37
11728,-0.01,-0.37
11729,-0.01,-0.345
11730,-0.005,-0.365
11731,0.01,-0.33
11732,-0.005,-0.295
11733,-0.005,-0.19
11734,0.015,-0.015
11735,0.05,0.23
11736,0.125,0.565
11737,0.19,0.905
11738,-0.02,1.11
11739,-0.395,1.315
11740,-1.07,1.615
11741,-1.85,1.87
11742,-2.435,1.935
11743,-2.75,1.91
11744,-2.805,1.86
11745,-2.735,1.715
11746,-2.56,1.545
11747,-2.385,1.395
11748,-2.3,1.24
11749,-2.195,1.09
11750,-2.01,1.12
11751,-1.87,1.295
11752,-1.775,1.565
11753,-1.69,1.725
11754,-1.52,1.515
11755,-1.385,0.975
11756,-1.25,0.305
11757,-1.125,-0.16
11758,-0.965,-0.45
11759,-0.79,-0.56
11760,-0.625,-0.62
11761,-0.44,-0.64
11762,-0.23,-0.585
11763,-0.06,-0.57
11764,0.13,-0.52
11765,0.255,-0.535
11766,0.365,-0.555
11767,0.395,-0.53
11768,0.43,-0.55
11769,0.455,-0.52
11770,0.505,-0.525
11771,0.515,-0.52
11772,0.535,-0.515
11773,0.52,-0.495
11774,0.54,-0.475
11775,0.545,-0.5
11776,0.56,-0.48
11777,0.555,-0.455
11778,0.57,-0.455
11779,0.57,-0.475
11780,0.565,-0.465
11781,0.6,-0.42
11782,0.61,-0.435
11783,0.635,-0.455
11784,0.635,-0.43
11785,0.685,-0.435
11786,0.69,-0.445
11787,0.685,-0.44
11788,0.735,-0.465
11789,0.76,-0.5
11790,0.77,-0.51
11791,0.81,-0.525
11792,0.83,-0.525
11793,0.875,-0.555
11794,0.875,-0.57
11795,0.91,-0.585
11796,0.925,-0.595
11797,0.975,-0.615
11798,0.975,-0.615
11799,0.965,-0.615
11800,0.995,-0.595
11801,0.975,-0.625
11802,0.97,-0.605
11803,0.975,-0.585
11804,0.94,-0.55
11805,0.905,-0.525
11806,0.875,-0.49
11807,0.82,-0.43
11808,0.78,-0.375
11809,0.74,-0.335
11810,0.7,-0.32
11811,0.64,-0.29
11812,0.56,-0.27
11813,0.525,-0.265
11814,0.46,-0.24
11815,0.41,-0.215
11816,0.345,-0.23
11817,0.295,-0.245
11818,0.245,-0.265
11819,0.19,-0.235
11820,0.155,-0.24
11821,0.11,-0.275
11822,0.105,-0.29
11823,0.06,-0.265
11824,0.045,-0.3
11825,0.03,-0.29
11826,0.01,-0.285
11827,0.005,-0.275
11828,0.005,-0.305
11829,-0.005,-0.315
11830,0,-0.32
11831,-0.005,-0.31
11832,-0.015,-0.305
11833,-0.02,-0.33
11834,-0.025,-0.33
11835,-0.025,-0.335
11836,-0.03,-0.35
11837,-0.025,-0.365
11838,-0.02,-0.34
11839,-0.005,-0.355
11840,-0.01,-0.38
11841,-0.005,-0.355
11842,0,-0.375
11843,-0.005,-0.37
11844,-0.015,-0.4
11845,0,-0.41
11846,-0.005,-0.39
11847,0.005,-0.37
11848,0.01,-0.38
11849,-0.01,-0.415
11850,-0.005,-0.4
11851,0,-0.39
11852,0,-0.43
11853,-0.015,-0.42
11854,0.005,-0.405
11855,0.01,-0.415
11856,0.005,-0.42
11857,-0.01,-0.405
11858,0,-0.39
11859,0,-0.395
11860,-0.015,-0.415
11861,-0.03,-0.405
11862,-0.015,-0.405
11863,-0.01,-0.385
11864,-0.035,-0.415
11865,-0.035,-0.4
11866,-0.04,-0.4
11867,-0.065,-0.395
11868,-0.045,-0.405
11869,-0.04,-0.39
11870,-0.05,-0.39
11871,-0.03,-0.375
11872,-0.04,-0.385
11873,-0.04,-0.385
11874,-0.075,-0.38
11875,-0.065,-0.385
11876,-0.07,-0.39
11877,-0.075,-0.395
11878,-0.09,-0.375
11879,-0.09,-0.37
11880,-0.075,-0.41
11881,-0.09,-0.375
11882,-0.08,-0.355
11883,-0.08,-0.375
11884,-0.1,-0.37
11885,-0.1,-0.375
11886,-0.085,-0.34
11887,-0.085,-0.365
11888,-0.09,-0.385
11889,-0.105,-0.385
11890,-0.095,-0.365
11891,-0.095,-0.36
11892,-0.08,-0.36
11893,-0.095,-0.35
11894,-0.105,-0.32
11895,-0.095,-0.31
11896,-0.075,-0.27
11897,-0.08,-0.235
11898,-0.04,-0.21
11899,-0.015,-0.2
11900,0,-0.17
11901,0.02,-0.13
11902,0.06,-0.155
11903,0.075,-0.16
11904,0.05,-0.17
11905,0.06,-0.205
11906,0.05,-0.215
11907,0.005,-0.245
11908,-0.035,-0.26
11909,-0.045,-0.265
11910,-0.04,-0.29
11911,-0.055,-0.32
11912,-0.1,-0.29
11913,-0.14,-0.32
11914,-0.165,-0.38
11915,-0.195,-0.43
11916,-0.155,-0.43
11917,-0.16,-0.41
11918,-0.16,-0.415
11919,-0.175,-0.43
11920,-0.155,-0.435
11921,-0.175,-0.435
11922,-0.16,-0.425
11923,-0.16,-0.44
11924,-0.185,-0.415
11925,-0.17,-0.43
11926,-0.165,-0.425
11927,-0.19,-0.445
11928,-0.18,-0.41
11929,-0.175,-0.415
11930,-0.16,-0.425
11931,-0.16,-0.425
11932,-0.19,-0.43
11933,-0.185,-0.405
11934,-0.17,-0.39
11935,-0.19,-0.41
11936,-0.19,-0.42
11937,-0.165,-0.405
11938,-0.165,-0.365
11939,-0.17,-0.31
11940,-0.19,-0.19
11941,-0.15,0.045
11942,-0.105,0.36
11943,-0.005,0.755
11944,-0.045,1.1
11945,-0.31,1.4
11946,-0.775,1.65
11947,-1.46,1.955
11948,-2.22,2.195
11949,-2.72,2.285
11950,-2.96,2.28
11951,-2.99,2.21
11952,-2.895,2.025
11953,-2.74,1.825
11954,-2.525,1.705
11955,-2.41,1.565
11956,-2.29,1.435
11957,-2.13,1.46
11958,-2,1.675
11959,-1.905,1.965
11960,-1.8,2.175
11961,-1.66,2.02
11962,-1.505,1.49
11963,-1.37,0.825
11964,-1.255,0.24
11965,-1.105,-0.195
11966,-0.93,-0.445
11967,-0.745,-0.585
11968,-0.57,-0.68
11969,-0.37,-0.67
11970,-0.19,-0.66
11971,-0.03,-0.64
11972,0.085,-0.665
11973,0.2,-0.67
11974,0.265,-0.65
11975,0.29,-0.675
11976,0.33,-0.665
11977,0.36,-0.66
11978,0.39,-0.64
11979,0.405,-0.655
11980,0.395,-0.655
11981,0.4,-0.64
11982,0.41,-0.63
11983,0.445,-0.615
11984,0.43,-0.63
11985,0.445,-0.62
11986,0.445,-0.61
11987,0.445,-0.61
11988,0.485,-0.615
11989,0.51,-0.595
11990,0.51,-0.58
11991,0.53,-0.59
11992,0.54,-0.61
11993,0.575,-0.62
11994,0.585,-0.61
11995,0.595,-0.59
11996,0.63,-0.62
11997,0.66,-0.63
11998,0.675,-0.655
11999,0.73,-0.66
12000,0.745,-0.68
12001,0.755,-0.7
12002,0.805,-0.68
12003,0.825,-0.705
12004,0.83,-0.72
12005,0.87,-0.745
12006,0.89,-0.76
12007,0.895,-0.75
12008,0.905,-0.72
12009,0.915,-0.735
12010,0.895,-0.725
12011,0.895,-0.675
12012,0.905,-0.665
12013,0.87,-0.635
12014,0.84,-0.565
12015,0.815,-0.515
12016,0.78,-0.505
12017,0.71,-0.455
12018,0.655,-0.42
12019,0.62,-0.375
12020,0.555,-0.345
12021,0.525,-0.31
12022,0.445,-0.31
12023,0.4,-0.295
12024,0.35,-0.29
12025,0.29,-0.275
12026,0.235,-0.29
12027,0.195,-0.285
12028,0.14,-0.29
12029,0.085,-0.295
12030,0.06,-0.31
12031,0.045,-0.305
12032,0.025,-0.325
12033,-0.005,-0.3
12034,-0.02,-0.33
12035,-0.025,-0.315
12036,-0.035,-0.315
12037,-0.03,-0.335
12038,-0.05,-0.35
12039,-0.065,-0.335
12040,-0.045,-0.335
12041,-0.06,-0.34
12042,-0.065,-0.35
12043,-0.055,-0.35
12044,-0.055,-0.365
12045,-0.045,-0.37
12046,-0.055,-0.375
12047,-0.06,-0.37
12048,-0.04,-0.36
12049,-0.03,-0.36
12050,-0.035,-0.38
12051,-0.055,-0.375
12052,-0.025,-0.4
12053,-0.04,-0.405
12054,-0.04,-0.385
12055,-0.055,-0.4
12056,-0.03,-0.395
12057,-0.025,-0.395
12058,-0.015,-0.415
12059,-0.02,-0.415
12060,-0.005,-0.415
12061,-0.02,-0.4
12062,-0.035,-0.42
12063,-0.02,-0.41
12064,-0.01,-0.415
12065,0,-0.415
12066,-0.005,-0.395
12067,-0.015,-0.405
12068,-0.015,-0.4
12069,0,-0.39
12070,-0.015,-0.425
12071,-0.025,-0.415
12072,-0.035,-0.4
12073,-0.02,-0.39
12074,-0.01,-0.385
12075,-0.03,-0.37
12076,-0.025,-0.385
12077,-0.025,-0.39
12078,-0.025,-0.385
12079,-0.03,-0.365
12080,-0.035,-0.365
12081,-0.05,-0.375
12082,-0.045,-0.39
12083,-0.045,-0.375
12084,-0.045,-0.385
12085,-0.04,-0.375
12086,-0.04,-0.39
12087,-0.04,-0.385
12088,-0.045,-0.345
12089,-0.03,-0.37
12090,-0.03,-0.36
12091,-0.055,-0.355
12092,-0.065,-0.355
12093,-0.05,-0.37
12094,-0.04,-0.365
12095,-0.055,-0.36
12096,-0.04,-0.37
12097,-0.065,-0.37
12098,-0.05,-0.365
12099,-0.045,-0.355
12100,-0.065,-0.34
12101,-0.06,-0.33
12102,-0.035,-0.315
12103,-0.035,-0.28
12104,-0.04,-0.255
12105,-0.06,-0.23
12106,-0.025,-0.205
12107,0.005,-0.18
12108,0.035,-0.13
12109,0.065,-0.15
12110,0.075,-0.115
12111,0.095,-0.13
12112,0.12,-0.14
12113,0.115,-0.16
12114,0.125,-0.2
12115,0.095,-0.205
12116,0.055,-0.19
12117,0,-0.21
12118,0.005,-0.235
12119,-0.01,-0.265
12120,-0.035,-0.26
12121,-0.07,-0.285
12122,-0.085,-0.34
12123,-0.08,-0.38
12124,-0.07,-0.415
12125,-0.1,-0.41
12126,-0.1,-0.42
12127,-0.1,-0.415
12128,-0.11,-0.405
12129,-0.1,-0.395
12130,-0.115,-0.415
12131,-0.11,-0.41
12132,-0.1,-0.395
12133,-0.11,-0.395
12134,-0.105,-0.405
12135,-0.105,-0.415
12136,-0.095,-0.405
12137,-0.105,-0.4
12138,-0.105,-0.405
12139,-0.11,-0.405
12140,-0.115,-0.395
12141,-0.11,-0.395
12142,-0.08,-0.385
12143,-0.105,-0.41
12144,-0.09,-0.39
12145,-0.1,-0.38
12146,-0.09,-0.365
12147,-0.1,-0.375
12148,-0.1,-0.32
12149,-0.105,-0.245
12150,-0.105,-0.12
12151,-0.075,0.085
12152,0.02,0.38
12153,0.05,0.75
12154,-0.04,0.99
12155,-0.35,1.225
12156,-0.825,1.485
12157,-1.545,1.775
12158,-2.205,1.96
12159,-2.68,1.98
12160,-2.84,1.98
12161,-2.85,1.945
12162,-2.75,1.835
12163,-2.61,1.685
12164,-2.505,1.575
12165,-2.405,1.485
12166,-2.27,1.39
12167,-2.095,1.45
12168,-1.99,1.64
12169,-1.875,1.895
12170,-1.75,1.99
12171,-1.63,1.75
12172,-1.5,1.165
12173,-1.385,0.51
12174,-1.265,0.005
12175,-1.105,-0.315
12176,-0.94,-0.51
12177,-0.755,-0.575
12178,-0.58,-0.61
12179,-0.4,-0.64
