'sample interval','ECG1','ECG2'
191252,0.705,-0.390
191253,0.750,-0.405
191254,0.765,-0.430
191255,0.765,-0.400
191256,0.790,-0.440
191257,0.840,-0.465
191258,0.850,-0.480
191259,0.870,-0.470
191260,0.900,-0.500
191261,0.895,-0.510
191262,0.935,-0.495
191263,0.920,-0.510
191264,0.940,-0.485
191265,0.915,-0.470
191266,0.890,-0.475
191267,0.870,-0.410
191268,0.875,-0.375
191269,0.840,-0.350
191270,0.805,-0.295
191271,0.790,-0.270
191272,0.740,-0.230
191273,0.670,-0.210
191274,0.635,-0.195
191275,0.585,-0.160
191276,0.520,-0.145
191277,0.465,-0.150
191278,0.415,-0.140
191279,0.355,-0.150
191280,0.295,-0.155
191281,0.250,-0.165
191282,0.230,-0.185
191283,0.175,-0.205
191284,0.130,-0.200
191285,0.090,-0.210
191286,0.075,-0.220
191287,0.050,-0.225
191288,0.020,-0.235
191289,0.010,-0.205
191290,0.000,-0.230
191291,-0.055,-0.255
191292,-0.040,-0.250
191293,-0.035,-0.240
191294,-0.040,-0.260
191295,-0.040,-0.260
191296,-0.050,-0.240
191297,-0.040,-0.245
191298,-0.060,-0.280
191299,-0.060,-0.290
191300,-0.060,-0.285
191301,-0.075,-0.290
191302,-0.055,-0.280
191303,-0.045,-0.300
191304,-0.065,-0.290
191305,-0.055,-0.295
191306,-0.050,-0.305
191307,-0.035,-0.285
191308,-0.045,-0.315
191309,-0.025,-0.320
191310,-0.045,-0.305
191311,-0.070,-0.340
191312,-0.055,-0.335
191313,-0.040,-0.335
191314,-0.045,-0.325
191315,-0.065,-0.340
191316,-0.045,-0.350
191317,-0.060,-0.335
191318,-0.040,-0.330
191319,-0.040,-0.350
191320,-0.055,-0.350
191321,-0.060,-0.345
191322,-0.035,-0.340
191323,-0.045,-0.350
191324,-0.060,-0.335
191325,-0.055,-0.350
191326,-0.065,-0.345
191327,-0.050,-0.340
191328,-0.045,-0.350
191329,-0.070,-0.335
191330,-0.060,-0.335
191331,-0.060,-0.350
191332,-0.065,-0.340
191333,-0.075,-0.340
191334,-0.075,-0.310
191335,-0.085,-0.335
191336,-0.075,-0.345
191337,-0.090,-0.335
191338,-0.065,-0.335
191339,-0.085,-0.320
191340,-0.070,-0.315
191341,-0.085,-0.320
191342,-0.105,-0.325
191343,-0.105,-0.335
191344,-0.090,-0.300
191345,-0.095,-0.315
191346,-0.100,-0.315
191347,-0.110,-0.300
191348,-0.130,-0.310
191349,-0.100,-0.310
191350,-0.110,-0.280
191351,-0.110,-0.300
191352,-0.105,-0.315
191353,-0.105,-0.305
191354,-0.095,-0.295
191355,-0.120,-0.295
191356,-0.130,-0.280
191357,-0.115,-0.305
191358,-0.100,-0.310
191359,-0.130,-0.290
191360,-0.120,-0.285
191361,-0.120,-0.290
191362,-0.125,-0.280
191363,-0.110,-0.295
191364,-0.110,-0.280
191365,-0.120,-0.315
191366,-0.115,-0.255
191367,-0.125,-0.220
191368,-0.080,-0.170
191369,-0.080,-0.170
191370,-0.080,-0.130
191371,-0.030,-0.105
191372,-0.005,-0.095
191373,-0.005,-0.055
191374,0.040,-0.065
191375,0.065,-0.060
191376,0.055,-0.070
191377,0.095,-0.120
191378,0.075,-0.140
191379,0.025,-0.140
191380,0.030,-0.120
191381,-0.010,-0.135
191382,-0.025,-0.180
191383,-0.010,-0.215
191384,-0.040,-0.210
191385,-0.055,-0.205
191386,-0.065,-0.260
191387,-0.100,-0.260
191388,-0.115,-0.310
191389,-0.095,-0.320
191390,-0.080,-0.345
191391,-0.095,-0.335
191392,-0.100,-0.315
191393,-0.110,-0.320
191394,-0.090,-0.335
191395,-0.095,-0.320
191396,-0.100,-0.320
191397,-0.100,-0.320
191398,-0.100,-0.320
191399,-0.100,-0.320
191400,-0.095,-0.315
191401,-0.095,-0.300
191402,-0.095,-0.305
191403,-0.080,-0.315
191404,-0.105,-0.300
191405,-0.105,-0.300
191406,-0.100,-0.320
191407,-0.075,-0.310
191408,-0.100,-0.295
191409,-0.105,-0.280
191410,-0.110,-0.275
191411,-0.100,-0.250
191412,-0.115,-0.220
191413,-0.110,-0.140
191414,-0.105,0.015
191415,-0.100,0.260
191416,-0.040,0.650
191417,0.055,1.060
191418,0.030,1.425
191419,-0.230,1.680
191420,-0.655,1.930
191421,-1.340,2.160
191422,-2.075,2.355
191423,-2.635,2.370
191424,-2.975,2.280
191425,-3.050,2.140
191426,-2.935,1.920
191427,-2.775,1.710
191428,-2.550,1.545
191429,-2.415,1.405
191430,-2.265,1.290
191431,-2.115,1.335
191432,-1.945,1.490
191433,-1.850,1.765
191434,-1.710,1.880
191435,-1.570,1.705
191436,-1.435,1.240
191437,-1.335,0.665
191438,-1.210,0.125
191439,-1.065,-0.250
191440,-0.910,-0.440
191441,-0.760,-0.530
191442,-0.605,-0.575
191443,-0.400,-0.580
191444,-0.235,-0.530
191445,-0.060,-0.515
191446,0.080,-0.505
191447,0.190,-0.525
191448,0.300,-0.490
191449,0.330,-0.470
191450,0.360,-0.495
191451,0.380,-0.480
191452,0.415,-0.465
191453,0.425,-0.450
191454,0.435,-0.445
191455,0.450,-0.440
191456,0.475,-0.430
191457,0.480,-0.415
191458,0.470,-0.410
191459,0.480,-0.390
191460,0.505,-0.395
191461,0.525,-0.400
191462,0.530,-0.385
191463,0.545,-0.400
191464,0.545,-0.395
191465,0.545,-0.385
191466,0.575,-0.390
191467,0.590,-0.380
191468,0.605,-0.375
191469,0.605,-0.395
191470,0.645,-0.420
191471,0.665,-0.445
191472,0.675,-0.450
191473,0.705,-0.440
191474,0.735,-0.480
191475,0.755,-0.510
191476,0.790,-0.495
191477,0.800,-0.495
191478,0.835,-0.525
191479,0.840,-0.570
191480,0.905,-0.555
191481,0.905,-0.580
191482,0.920,-0.570
191483,0.895,-0.570
191484,0.930,-0.570
191485,0.950,-0.540
191486,0.935,-0.520
191487,0.925,-0.505
191488,0.885,-0.460
191489,0.875,-0.445
191490,0.845,-0.395
191491,0.800,-0.370
191492,0.770,-0.320
191493,0.705,-0.285
191494,0.665,-0.260
191495,0.615,-0.225
191496,0.560,-0.220
191497,0.505,-0.170
191498,0.450,-0.175
191499,0.415,-0.180
191500,0.360,-0.185
191501,0.335,-0.185
191502,0.290,-0.185
191503,0.215,-0.205
191504,0.150,-0.215
191505,0.120,-0.220
191506,0.100,-0.210
191507,0.065,-0.220
191508,0.055,-0.245
191509,0.030,-0.225
191510,0.010,-0.225
191511,0.020,-0.230
191512,-0.010,-0.265
191513,-0.010,-0.255
191514,-0.005,-0.260
191515,-0.030,-0.280
191516,-0.050,-0.285
191517,-0.040,-0.290
191518,-0.050,-0.275
191519,-0.045,-0.275
191520,-0.050,-0.305
191521,-0.045,-0.325
191522,-0.030,-0.280
191523,-0.025,-0.275
191524,-0.040,-0.300
191525,-0.020,-0.320
191526,-0.040,-0.300
191527,-0.040,-0.320
191528,-0.035,-0.300
191529,-0.025,-0.305
191530,-0.020,-0.315
191531,-0.030,-0.320
191532,-0.040,-0.320
191533,-0.050,-0.335
191534,-0.060,-0.315
191535,-0.035,-0.310
191536,-0.050,-0.350
191537,-0.040,-0.350
191538,-0.045,-0.340
191539,-0.050,-0.345
191540,-0.040,-0.345
191541,-0.045,-0.355
191542,-0.035,-0.345
191543,-0.030,-0.325
191544,-0.045,-0.330
191545,-0.035,-0.340
191546,-0.035,-0.340
191547,-0.030,-0.330
191548,-0.030,-0.335
191549,-0.065,-0.355
191550,-0.045,-0.325
191551,-0.025,-0.320
191552,-0.055,-0.330
191553,-0.035,-0.320
191554,-0.065,-0.320
191555,-0.070,-0.300
191556,-0.065,-0.320
191557,-0.070,-0.315
191558,-0.075,-0.315
191559,-0.065,-0.295
191560,-0.065,-0.315
191561,-0.080,-0.310
191562,-0.070,-0.280
191563,-0.070,-0.310
191564,-0.070,-0.300
191565,-0.060,-0.300
191566,-0.050,-0.270
191567,-0.035,-0.295
191568,-0.055,-0.310
191569,-0.075,-0.310
191570,-0.080,-0.285
191571,-0.055,-0.295
191572,-0.055,-0.295
191573,-0.070,-0.295
191574,-0.080,-0.280
191575,-0.085,-0.280
191576,-0.080,-0.280
191577,-0.065,-0.295
191578,-0.065,-0.295
191579,-0.060,-0.255
191580,-0.065,-0.235
191581,-0.055,-0.175
191582,-0.080,-0.160
191583,-0.045,-0.155
191584,-0.025,-0.105
191585,0.015,-0.100
191586,0.040,-0.075
191587,0.050,-0.070
191588,0.085,-0.070
191589,0.100,-0.060
191590,0.120,-0.105
191591,0.105,-0.135
191592,0.090,-0.125
191593,0.050,-0.120
191594,-0.005,-0.160
191595,-0.010,-0.180
191596,-0.010,-0.185
191597,-0.040,-0.200
191598,-0.060,-0.235
191599,-0.080,-0.270
191600,-0.070,-0.335
191601,-0.100,-0.320
191602,-0.095,-0.325
191603,-0.095,-0.335
191604,-0.080,-0.355
191605,-0.120,-0.330
191606,-0.110,-0.345
191607,-0.120,-0.330
191608,-0.095,-0.335
191609,-0.100,-0.340
191610,-0.105,-0.340
191611,-0.105,-0.325
191612,-0.105,-0.350
191613,-0.105,-0.345
191614,-0.075,-0.330
191615,-0.115,-0.320
191616,-0.100,-0.345
191617,-0.095,-0.345
191618,-0.090,-0.315
191619,-0.100,-0.320
191620,-0.080,-0.310
191621,-0.080,-0.330
191622,-0.085,-0.315
191623,-0.070,-0.285
191624,-0.095,-0.265
191625,-0.075,-0.195
191626,-0.065,-0.060
191627,-0.060,0.120
191628,-0.005,0.410
191629,0.065,0.760
191630,0.085,1.040
191631,-0.085,1.200
191632,-0.450,1.420
191633,-1.040,1.625
191634,-1.780,1.825
191635,-2.410,1.875
191636,-2.790,1.840
191637,-2.925,1.765
191638,-2.900,1.655
191639,-2.790,1.445
191640,-2.620,1.290
191641,-2.495,1.115
191642,-2.420,1.010
191643,-2.235,0.990
191644,-2.085,1.155
191645,-1.960,1.400
191646,-1.825,1.575
191647,-1.705,1.360
191648,-1.525,0.860
191649,-1.425,0.245
191650,-1.285,-0.210
191651,-1.135,-0.450
191652,-0.945,-0.545
191653,-0.805,-0.530
191654,-0.635,-0.530
191655,-0.435,-0.505
191656,-0.240,-0.500
191657,-0.035,-0.480
191658,0.110,-0.430
191659,0.250,-0.420
191660,0.345,-0.425
191661,0.395,-0.420
191662,0.435,-0.400
191663,0.465,-0.385
191664,0.520,-0.390
191665,0.530,-0.365
191666,0.555,-0.355
191667,0.550,-0.350
191668,0.560,-0.360
191669,0.590,-0.355
191670,0.590,-0.350
191671,0.605,-0.355
191672,0.630,-0.355
191673,0.625,-0.350
191674,0.655,-0.340
191675,0.655,-0.345
191676,0.680,-0.345
191677,0.685,-0.335
191678,0.725,-0.345
191679,0.750,-0.345
191680,0.735,-0.370
191681,0.775,-0.385
191682,0.780,-0.385
191683,0.820,-0.390
191684,0.855,-0.410
191685,0.860,-0.430
191686,0.885,-0.455
191687,0.905,-0.450
191688,0.950,-0.475
191689,0.960,-0.485
191690,0.990,-0.515
191691,1.020,-0.525
191692,1.040,-0.515
191693,1.050,-0.495
191694,1.075,-0.515
191695,1.055,-0.520
191696,1.045,-0.485
191697,1.030,-0.455
191698,1.030,-0.440
191699,1.000,-0.405
191700,0.975,-0.345
191701,0.930,-0.320
191702,0.900,-0.275
191703,0.820,-0.250
191704,0.790,-0.240
191705,0.715,-0.200
191706,0.670,-0.175
191707,0.595,-0.175
191708,0.540,-0.160
191709,0.510,-0.160
191710,0.450,-0.170
191711,0.400,-0.175
191712,0.365,-0.185
191713,0.305,-0.205
191714,0.265,-0.195
191715,0.225,-0.200
191716,0.195,-0.200
191717,0.175,-0.215
191718,0.150,-0.210
191719,0.110,-0.210
191720,0.110,-0.225
191721,0.095,-0.245
191722,0.085,-0.235
191723,0.090,-0.245
191724,0.080,-0.250
191725,0.085,-0.260
191726,0.065,-0.265
191727,0.060,-0.275
191728,0.035,-0.270
191729,0.055,-0.255
191730,0.065,-0.260
191731,0.055,-0.275
191732,0.045,-0.295
191733,0.040,-0.310
191734,0.070,-0.305
191735,0.050,-0.295
191736,0.060,-0.300
191737,0.080,-0.285
191738,0.070,-0.290
191739,0.070,-0.315
191740,0.080,-0.295
191741,0.070,-0.310
191742,0.055,-0.320
191743,0.060,-0.330
191744,0.050,-0.325
191745,0.060,-0.315
191746,0.055,-0.315
191747,0.090,-0.300
191748,0.060,-0.300
191749,0.065,-0.305
191750,0.045,-0.300
191751,0.050,-0.310
191752,0.050,-0.305
191753,0.060,-0.290
191754,0.025,-0.305
191755,0.040,-0.315
191756,0.040,-0.300
191757,0.010,-0.320
191758,0.030,-0.290
191759,0.035,-0.310
191760,0.015,-0.290
191761,-0.020,-0.285
191762,0.005,-0.305
191763,-0.010,-0.295
191764,0.010,-0.310
191765,-0.005,-0.290
191766,-0.020,-0.300
191767,-0.010,-0.305
191768,0.005,-0.290
191769,0.000,-0.285
191770,-0.020,-0.280
191771,0.000,-0.310
191772,-0.025,-0.280
191773,-0.030,-0.290
191774,-0.045,-0.290
191775,-0.030,-0.295
191776,-0.030,-0.300
191777,-0.015,-0.300
191778,-0.050,-0.290
191779,-0.030,-0.300
191780,-0.010,-0.295
191781,-0.030,-0.300
191782,-0.025,-0.290
191783,-0.025,-0.290
191784,-0.030,-0.290
191785,-0.020,-0.270
191786,-0.030,-0.300
191787,-0.050,-0.275
191788,-0.050,-0.245
191789,-0.020,-0.220
191790,-0.030,-0.190
191791,-0.055,-0.165
191792,-0.010,-0.140
191793,0.020,-0.110
191794,0.050,-0.070
191795,0.070,-0.070
191796,0.085,-0.060
191797,0.125,-0.060
191798,0.135,-0.085
191799,0.150,-0.140
191800,0.145,-0.145
191801,0.100,-0.145
191802,0.050,-0.160
191803,0.005,-0.195
191804,0.010,-0.200
191805,0.000,-0.200
191806,-0.025,-0.245
191807,-0.040,-0.290
191808,-0.040,-0.320
191809,-0.030,-0.350
191810,-0.050,-0.365
191811,-0.030,-0.360
191812,-0.035,-0.370
191813,-0.060,-0.355
191814,-0.060,-0.370
191815,-0.065,-0.375
191816,-0.060,-0.350
191817,-0.060,-0.340
191818,-0.060,-0.360
191819,-0.060,-0.370
191820,-0.060,-0.345
191821,-0.075,-0.375
191822,-0.075,-0.360
191823,-0.070,-0.350
191824,-0.075,-0.350
191825,-0.070,-0.335
191826,-0.095,-0.350
191827,-0.080,-0.335
191828,-0.100,-0.350
191829,-0.080,-0.340
191830,-0.110,-0.325
191831,-0.085,-0.310
191832,-0.080,-0.260
191833,-0.105,-0.185
191834,-0.110,-0.040
191835,-0.070,0.155
191836,-0.020,0.440
191837,0.060,0.765
191838,0.040,0.970
191839,-0.205,1.110
191840,-0.580,1.315
191841,-1.285,1.510
191842,-2.060,1.700
191843,-2.650,1.735
191844,-2.990,1.670
191845,-3.070,1.550
191846,-3.020,1.405
191847,-2.885,1.220
191848,-2.715,1.045
191849,-2.590,0.850
191850,-2.505,0.750
191851,-2.315,0.765
191852,-2.170,0.960
191853,-2.030,1.190
191854,-1.860,1.210
191855,-1.720,0.900
191856,-1.530,0.340
191857,-1.400,-0.200
191858,-1.260,-0.550
191859,-1.080,-0.665
191860,-0.945,-0.645
191861,-0.745,-0.575
191862,-0.560,-0.560
191863,-0.365,-0.560
191864,-0.155,-0.515
191865,0.035,-0.460
191866,0.175,-0.450
191867,0.295,-0.445
191868,0.370,-0.430
191869,0.405,-0.435
191870,0.420,-0.415
191871,0.445,-0.405
191872,0.465,-0.390
191873,0.510,-0.370
191874,0.500,-0.385
191875,0.520,-0.360
191876,0.535,-0.370
191877,0.560,-0.350
191878,0.560,-0.345
191879,0.550,-0.335
191880,0.605,-0.330
191881,0.590,-0.310
191882,0.620,-0.330
191883,0.620,-0.335
191884,0.650,-0.330
191885,0.640,-0.325
191886,0.665,-0.335
191887,0.685,-0.340
191888,0.710,-0.360
191889,0.735,-0.365
191890,0.750,-0.385
191891,0.785,-0.385
191892,0.820,-0.390
191893,0.850,-0.410
191894,0.870,-0.440
191895,0.900,-0.450
191896,0.925,-0.465
191897,0.935,-0.460
191898,0.950,-0.480
191899,0.985,-0.485
191900,1.030,-0.490
191901,1.050,-0.510
191902,1.045,-0.500
191903,1.050,-0.490
191904,1.025,-0.445
191905,1.055,-0.425
191906,1.010,-0.410
191907,0.980,-0.360
191908,0.945,-0.345
191909,0.895,-0.300
191910,0.880,-0.280
191911,0.815,-0.220
191912,0.770,-0.200
191913,0.720,-0.190
191914,0.675,-0.180
191915,0.620,-0.160
191916,0.560,-0.175
191917,0.480,-0.180
191918,0.430,-0.175
191919,0.400,-0.180
191920,0.360,-0.180
191921,0.285,-0.200
191922,0.240,-0.215
191923,0.200,-0.210
191924,0.160,-0.235
191925,0.135,-0.240
191926,0.105,-0.250
191927,0.100,-0.235
191928,0.100,-0.240
191929,0.090,-0.260
191930,0.060,-0.275
191931,0.060,-0.280
191932,0.050,-0.270
191933,0.045,-0.280
191934,0.030,-0.295
191935,0.045,-0.300
191936,0.025,-0.270
191937,0.030,-0.310
191938,0.030,-0.305
191939,0.050,-0.320
191940,0.020,-0.310
191941,0.035,-0.315
191942,0.040,-0.310
191943,0.020,-0.295
191944,0.010,-0.305
191945,0.000,-0.310
191946,0.005,-0.320
191947,0.020,-0.320
191948,0.030,-0.310
191949,0.050,-0.360
191950,0.030,-0.330
191951,0.030,-0.320
191952,0.055,-0.335
191953,0.030,-0.345
191954,0.010,-0.340
191955,0.025,-0.325
191956,0.015,-0.330
191957,0.010,-0.320
191958,0.020,-0.315
191959,0.025,-0.325
191960,0.035,-0.330
191961,0.025,-0.330
191962,0.000,-0.345
191963,0.010,-0.340
191964,0.015,-0.340
191965,0.025,-0.320
191966,-0.005,-0.330
191967,0.005,-0.310
191968,0.000,-0.320
191969,0.000,-0.345
191970,-0.025,-0.345
191971,0.000,-0.310
191972,0.000,-0.315
191973,-0.010,-0.320
191974,-0.020,-0.320
191975,-0.040,-0.305
191976,-0.050,-0.295
191977,-0.065,-0.310
191978,-0.040,-0.320
191979,-0.040,-0.320
191980,-0.050,-0.310
191981,-0.040,-0.300
191982,-0.065,-0.310
191983,-0.060,-0.290
191984,-0.055,-0.305
191985,-0.030,-0.315
191986,-0.055,-0.315
191987,-0.055,-0.305
191988,-0.060,-0.300
191989,-0.055,-0.290
191990,-0.065,-0.300
191991,-0.070,-0.300
191992,-0.070,-0.290
191993,-0.080,-0.300
191994,-0.090,-0.310
191995,-0.080,-0.305
191996,-0.070,-0.290
191997,-0.095,-0.285
191998,-0.080,-0.285
191999,-0.070,-0.305
192000,-0.085,-0.290
192001,-0.075,-0.280
192002,-0.085,-0.290
192003,-0.100,-0.300
192004,-0.090,-0.285
192005,-0.070,-0.240
192006,-0.090,-0.220
192007,-0.080,-0.200
192008,-0.060,-0.200
192009,-0.045,-0.140
192010,-0.010,-0.120
192011,0.005,-0.085
192012,0.030,-0.085
192013,0.055,-0.095
192014,0.065,-0.115
192015,0.100,-0.130
192016,0.095,-0.180
192017,0.050,-0.190
192018,0.020,-0.210
192019,0.000,-0.205
192020,-0.040,-0.220
192021,-0.040,-0.255
192022,-0.045,-0.285
192023,-0.115,-0.270
192024,-0.150,-0.300
192025,-0.150,-0.340
192026,-0.160,-0.380
192027,-0.120,-0.380
192028,-0.140,-0.360
192029,-0.115,-0.370
192030,-0.110,-0.385
192031,-0.125,-0.370
192032,-0.150,-0.370
192033,-0.145,-0.365
192034,-0.130,-0.390
192035,-0.150,-0.370
192036,-0.145,-0.355
192037,-0.150,-0.365
192038,-0.140,-0.370
192039,-0.160,-0.375
192040,-0.160,-0.375
192041,-0.155,-0.370
192042,-0.140,-0.365
192043,-0.160,-0.390
192044,-0.155,-0.390
192045,-0.160,-0.370
192046,-0.160,-0.360
192047,-0.160,-0.360
192048,-0.140,-0.330
192049,-0.160,-0.285
192050,-0.160,-0.190
192051,-0.170,-0.020
192052,-0.130,0.245
192053,-0.060,0.590
192054,0.015,0.985
192055,-0.055,1.230
192056,-0.345,1.410
192057,-0.795,1.600
192058,-1.500,1.820
192059,-2.235,1.995
192060,-2.755,1.995
192061,-3.040,1.920
192062,-3.080,1.770
192063,-3.000,1.550
192064,-2.835,1.320
192065,-2.660,1.150
192066,-2.570,0.995
192067,-2.450,0.905
192068,-2.275,0.970
192069,-2.120,1.190
192070,-1.995,1.425
192071,-1.875,1.515
192072,-1.735,1.260
192073,-1.560,0.730
192074,-1.440,0.140
192075,-1.280,-0.285
192076,-1.150,-0.505
192077,-0.955,-0.620
192078,-0.785,-0.665
192079,-0.590,-0.690
192080,-0.430,-0.640
192081,-0.250,-0.615
192082,-0.070,-0.580
192083,0.070,-0.575
192084,0.215,-0.560
192085,0.300,-0.565
192086,0.330,-0.545
192087,0.355,-0.545
192088,0.365,-0.520
192089,0.395,-0.515
192090,0.440,-0.500
192091,0.430,-0.490
192092,0.445,-0.480
192093,0.470,-0.460
192094,0.475,-0.460
192095,0.480,-0.450
192096,0.490,-0.440
192097,0.485,-0.420
192098,0.490,-0.415
192099,0.515,-0.430
192100,0.525,-0.405
192101,0.530,-0.410
192102,0.555,-0.400
192103,0.555,-0.395
192104,0.600,-0.405
192105,0.615,-0.400
192106,0.635,-0.420
192107,0.635,-0.430
192108,0.685,-0.440
192109,0.675,-0.465
192110,0.710,-0.470
192111,0.750,-0.455
192112,0.750,-0.490
192113,0.810,-0.495
192114,0.820,-0.520
192115,0.870,-0.535
192116,0.890,-0.570
192117,0.890,-0.545
192118,0.905,-0.550
192119,0.905,-0.565
192120,0.935,-0.575
192121,0.950,-0.565
192122,0.940,-0.550
192123,0.920,-0.545
192124,0.935,-0.505
192125,0.920,-0.465
192126,0.870,-0.445
192127,0.845,-0.380
192128,0.810,-0.360
192129,0.780,-0.315
192130,0.710,-0.290
192131,0.645,-0.285
192132,0.620,-0.260
192133,0.580,-0.210
192134,0.525,-0.200
192135,0.475,-0.220
192136,0.385,-0.200
192137,0.335,-0.220
192138,0.280,-0.220
192139,0.235,-0.240
192140,0.185,-0.235
192141,0.150,-0.225
192142,0.095,-0.245
192143,0.070,-0.270
192144,0.055,-0.270
192145,0.015,-0.285
192146,0.000,-0.280
192147,0.000,-0.295
192148,-0.015,-0.290
192149,-0.025,-0.290
192150,-0.030,-0.310
192151,-0.040,-0.310
192152,-0.045,-0.315
192153,-0.070,-0.305
192154,-0.040,-0.335
192155,-0.075,-0.315
192156,-0.070,-0.335
192157,-0.040,-0.335
192158,-0.030,-0.330
192159,-0.045,-0.350
192160,-0.035,-0.340
192161,-0.055,-0.345
192162,-0.045,-0.335
192163,-0.045,-0.345
192164,-0.035,-0.340
192165,-0.025,-0.370
192166,-0.045,-0.375
192167,-0.035,-0.370
192168,-0.045,-0.370
192169,-0.030,-0.370
192170,-0.020,-0.385
192171,-0.020,-0.375
192172,-0.020,-0.385
192173,0.010,-0.370
192174,-0.005,-0.390
192175,-0.005,-0.385
192176,-0.020,-0.380
192177,-0.030,-0.370
192178,-0.035,-0.380
192179,-0.035,-0.400
192180,-0.035,-0.380
192181,-0.025,-0.395
192182,-0.025,-0.380
192183,-0.030,-0.365
192184,-0.045,-0.380
192185,-0.050,-0.385
192186,-0.070,-0.370
192187,-0.060,-0.370
192188,-0.080,-0.380
192189,-0.075,-0.345
192190,-0.060,-0.365
192191,-0.075,-0.375
192192,-0.075,-0.355
192193,-0.075,-0.380
192194,-0.090,-0.375
192195,-0.065,-0.380
192196,-0.100,-0.390
192197,-0.105,-0.355
192198,-0.100,-0.355
192199,-0.080,-0.360
192200,-0.090,-0.370
192201,-0.070,-0.350
192202,-0.090,-0.340
192203,-0.115,-0.320
192204,-0.090,-0.355
192205,-0.105,-0.355
192206,-0.080,-0.350
192207,-0.100,-0.320
192208,-0.095,-0.345
192209,-0.095,-0.325
192210,-0.120,-0.335
192211,-0.095,-0.315
192212,-0.085,-0.330
192213,-0.100,-0.340
192214,-0.100,-0.315
192215,-0.095,-0.320
192216,-0.105,-0.335
192217,-0.110,-0.345
192218,-0.110,-0.320
192219,-0.115,-0.310
192220,-0.120,-0.310
192221,-0.110,-0.330
192222,-0.140,-0.320
192223,-0.125,-0.330
192224,-0.130,-0.290
192225,-0.125,-0.295
192226,-0.110,-0.240
192227,-0.085,-0.225
192228,-0.080,-0.230
192229,-0.060,-0.195
192230,-0.045,-0.185
192231,-0.020,-0.130
192232,0.000,-0.125
192233,0.025,-0.125
192234,0.050,-0.120
192235,0.075,-0.125
192236,0.070,-0.175
192237,0.050,-0.200
192238,0.035,-0.205
192239,0.025,-0.185
192240,-0.025,-0.205
192241,-0.050,-0.250
192242,-0.025,-0.270
192243,-0.050,-0.275
192244,-0.060,-0.285
192245,-0.125,-0.315
192246,-0.130,-0.340
192247,-0.135,-0.380
192248,-0.105,-0.360
192249,-0.105,-0.385
192250,-0.120,-0.380
192251,-0.135,-0.365
192252,-0.135,-0.365
192253,-0.135,-0.370
192254,-0.125,-0.385
192255,-0.140,-0.385
192256,-0.150,-0.365
192257,-0.150,-0.370
192258,-0.155,-0.375
192259,-0.155,-0.365
192260,-0.135,-0.335
192261,-0.150,-0.375
192262,-0.160,-0.400
192263,-0.150,-0.370
192264,-0.170,-0.385
192265,-0.160,-0.380
192266,-0.170,-0.385
192267,-0.170,-0.365
192268,-0.170,-0.365
192269,-0.170,-0.340
192270,-0.175,-0.320
192271,-0.175,-0.295
192272,-0.160,-0.160
192273,-0.175,0.045
192274,-0.135,0.300
192275,-0.090,0.675
192276,-0.015,1.095
192277,-0.115,1.425
192278,-0.430,1.610
192279,-0.930,1.830
192280,-1.625,2.035
192281,-2.345,2.175
192282,-2.855,2.170
192283,-3.080,2.090
192284,-3.105,1.940
192285,-3.040,1.710
192286,-2.865,1.510
192287,-2.695,1.325
192288,-2.590,1.200
192289,-2.485,1.105
192290,-2.305,1.135
192291,-2.150,1.290
192292,-2.050,1.550
192293,-1.935,1.685
192294,-1.775,1.505
192295,-1.615,1.065
192296,-1.480,0.465
192297,-1.350,-0.050
192298,-1.220,-0.385
192299,-1.030,-0.555
192300,-0.895,-0.635
192301,-0.715,-0.630
192302,-0.505,-0.610
192303,-0.320,-0.590
192304,-0.135,-0.585
192305,0.000,-0.575
192306,0.135,-0.580
192307,0.240,-0.570
192308,0.295,-0.560
192309,0.340,-0.525
192310,0.380,-0.520
192311,0.440,-0.530
192312,0.430,-0.540
192313,0.450,-0.500
192314,0.450,-0.475
192315,0.475,-0.500
192316,0.455,-0.475
192317,0.500,-0.465
192318,0.490,-0.470
192319,0.500,-0.450
192320,0.510,-0.455
192321,0.515,-0.450
192322,0.545,-0.440
192323,0.525,-0.430
192324,0.565,-0.420
192325,0.585,-0.440
192326,0.600,-0.455
192327,0.610,-0.445
192328,0.605,-0.470
192329,0.655,-0.470
192330,0.645,-0.470
192331,0.700,-0.485
192332,0.695,-0.510
192333,0.720,-0.530
192334,0.740,-0.550
192335,0.760,-0.560
192336,0.775,-0.585
192337,0.820,-0.595
192338,0.840,-0.595
192339,0.875,-0.620
192340,0.905,-0.635
192341,0.920,-0.645
192342,0.920,-0.620
192343,0.950,-0.640
192344,0.955,-0.640
192345,0.945,-0.615
192346,0.920,-0.590
192347,0.925,-0.545
192348,0.880,-0.520
192349,0.855,-0.515
192350,0.825,-0.460
192351,0.785,-0.415
192352,0.730,-0.375
192353,0.675,-0.370
192354,0.660,-0.315
192355,0.595,-0.310
192356,0.550,-0.270
192357,0.510,-0.265
192358,0.445,-0.255
192359,0.370,-0.240
192360,0.340,-0.250
192361,0.290,-0.280
192362,0.230,-0.275
192363,0.195,-0.280
192364,0.155,-0.280
192365,0.100,-0.290
192366,0.110,-0.310
192367,0.055,-0.305
192368,0.050,-0.320
192369,0.020,-0.315
192370,0.030,-0.320
192371,0.000,-0.325
192372,0.000,-0.330
192373,0.010,-0.335
192374,-0.025,-0.355
