0rder,ECG1,ECG2
53280,0.385,-0.28
53281,0.42,-0.265
53282,0.41,-0.24
53283,0.405,-0.22
53284,0.415,-0.2
53285,0.44,-0.215
53286,0.465,-0.22
53287,0.51,-0.225
53288,0.53,-0.19
53289,0.54,-0.18
53290,0.54,-0.19
53291,0.58,-0.195
53292,0.6,-0.15
53293,0.625,-0.14
53294,0.63,-0.155
53295,0.635,-0.175
53296,0.67,-0.175
53297,0.715,-0.135
53298,0.72,-0.09
53299,0.715,-0.085
53300,0.72,-0.08
53301,0.68,-0.07
53302,0.7,-0.055
53303,0.695,-0.045
53304,0.665,-0.045
53305,0.625,-0.025
53306,0.57,0.015
53307,0.55,0
53308,0.485,0.03
53309,0.445,0.025
53310,0.405,0.01
53311,0.325,0
53312,0.295,-0.005
53313,0.25,-0.03
53314,0.175,-0.03
53315,0.125,-0.055
53316,0.055,-0.085
53317,0.03,-0.105
53318,-0.01,-0.12
53319,-0.035,-0.13
53320,-0.045,-0.125
53321,-0.08,-0.14
53322,-0.125,-0.195
53323,-0.145,-0.195
53324,-0.15,-0.175
53325,-0.17,-0.18
53326,-0.19,-0.205
53327,-0.21,-0.21
53328,-0.185,-0.245
53329,-0.18,-0.25
53330,-0.18,-0.245
53331,-0.22,-0.225
53332,-0.22,-0.23
53333,-0.22,-0.235
53334,-0.205,-0.255
53335,-0.2,-0.26
53336,-0.2,-0.26
53337,-0.22,-0.255
53338,-0.18,-0.28
53339,-0.2,-0.24
53340,-0.175,-0.245
53341,-0.205,-0.29
53342,-0.2,-0.29
53343,-0.185,-0.28
53344,-0.17,-0.28
53345,-0.2,-0.3
53346,-0.185,-0.295
53347,-0.165,-0.29
53348,-0.2,-0.3
53349,-0.2,-0.32
53350,-0.18,-0.335
53351,-0.18,-0.335
53352,-0.165,-0.305
53353,-0.19,-0.32
53354,-0.165,-0.31
53355,-0.16,-0.32
53356,-0.17,-0.34
53357,-0.175,-0.345
53358,-0.18,-0.325
53359,-0.18,-0.31
53360,-0.205,-0.315
53361,-0.2,-0.31
53362,-0.185,-0.295
53363,-0.19,-0.295
53364,-0.18,-0.3
53365,-0.19,-0.31
53366,-0.185,-0.31
53367,-0.19,-0.31
53368,-0.215,-0.32
53369,-0.19,-0.305
53370,-0.195,-0.315
53371,-0.22,-0.285
53372,-0.215,-0.275
53373,-0.215,-0.29
53374,-0.225,-0.27
53375,-0.235,-0.265
53376,-0.215,-0.25
53377,-0.21,-0.295
53378,-0.21,-0.28
53379,-0.22,-0.245
53380,-0.215,-0.26
53381,-0.255,-0.24
53382,-0.255,-0.245
53383,-0.235,-0.27
53384,-0.27,-0.265
53385,-0.26,-0.235
53386,-0.25,-0.24
53387,-0.23,-0.225
53388,-0.24,-0.23
53389,-0.23,-0.21
53390,-0.265,-0.21
53391,-0.26,-0.23
53392,-0.24,-0.23
53393,-0.25,-0.185
53394,-0.22,-0.12
53395,-0.23,-0.085
53396,-0.22,-0.105
53397,-0.205,-0.08
53398,-0.135,-0.035
53399,-0.105,0
53400,-0.08,-0.005
53401,-0.07,-0.015
53402,-0.02,-0.035
53403,-0.025,-0.04
53404,-0.03,-0.065
53405,-0.06,-0.065
53406,-0.14,-0.08
53407,-0.16,-0.1
53408,-0.185,-0.155
53409,-0.185,-0.19
53410,-0.215,-0.185
53411,-0.265,-0.19
53412,-0.27,-0.24
53413,-0.285,-0.3
53414,-0.285,-0.31
53415,-0.265,-0.315
53416,-0.275,-0.3
53417,-0.265,-0.295
53418,-0.29,-0.315
53419,-0.265,-0.29
53420,-0.255,-0.295
53421,-0.28,-0.315
53422,-0.27,-0.345
53423,-0.27,-0.305
53424,-0.265,-0.295
53425,-0.28,-0.29
53426,-0.275,-0.31
53427,-0.275,-0.3
53428,-0.28,-0.305
53429,-0.29,-0.3
53430,-0.28,-0.29
53431,-0.255,-0.3
53432,-0.25,-0.25
53433,-0.28,-0.26
53434,-0.28,-0.245
53435,-0.26,-0.235
53436,-0.235,-0.19
53437,-0.23,-0.105
53438,-0.245,0.045
53439,-0.22,0.29
53440,-0.14,0.585
53441,-0.105,0.77
53442,-0.25,0.845
53443,-0.525,0.95
53444,-1.055,1.065
53445,-1.815,1.225
53446,-2.405,1.235
53447,-2.825,1.165
53448,-2.99,1.105
53449,-2.985,1.065
53450,-2.855,0.99
53451,-2.705,0.895
53452,-2.53,0.745
53453,-2.425,0.605
53454,-2.215,0.48
53455,-2.04,0.405
53456,-1.915,0.395
53457,-1.78,0.355
53458,-1.635,0.215
53459,-1.505,-0.105
53460,-1.36,-0.41
53461,-1.23,-0.58
53462,-1.1,-0.67
53463,-0.955,-0.645
53464,-0.81,-0.545
53465,-0.64,-0.5
53466,-0.51,-0.425
53467,-0.355,-0.39
53468,-0.18,-0.33
53469,-0.06,-0.37
53470,0,-0.35
53471,0.08,-0.34
53472,0.13,-0.335
53473,0.155,-0.32
53474,0.185,-0.28
53475,0.2,-0.275
53476,0.21,-0.28
53477,0.23,-0.285
53478,0.265,-0.255
53479,0.27,-0.24
53480,0.27,-0.26
53481,0.28,-0.24
53482,0.31,-0.225
53483,0.305,-0.235
53484,0.32,-0.17
53485,0.355,-0.175
53486,0.35,-0.18
53487,0.36,-0.17
53488,0.405,-0.165
53489,0.395,-0.165
53490,0.41,-0.16
53491,0.455,-0.125
53492,0.485,-0.13
53493,0.5,-0.115
53494,0.52,-0.12
53495,0.555,-0.11
53496,0.565,-0.1
53497,0.62,-0.08
53498,0.635,-0.085
53499,0.63,-0.065
53500,0.655,-0.085
53501,0.655,-0.06
53502,0.7,-0.015
53503,0.695,-0.025
53504,0.725,-0.025
53505,0.725,-0.005
53506,0.705,-0.01
53507,0.71,0.005
53508,0.68,0.01
53509,0.65,-0.005
53510,0.58,0.025
53511,0.545,0.03
53512,0.5,-0.02
53513,0.435,-0.035
53514,0.43,-0.02
53515,0.355,-0.02
53516,0.275,-0.055
53517,0.215,-0.09
53518,0.16,-0.09
53519,0.135,-0.14
53520,0.065,-0.14
53521,0.005,-0.19
53522,-0.045,-0.205
53523,-0.05,-0.195
53524,-0.055,-0.215
53525,-0.085,-0.27
53526,-0.155,-0.29
53527,-0.17,-0.27
53528,-0.16,-0.27
53529,-0.165,-0.32
53530,-0.185,-0.315
53531,-0.16,-0.29
53532,-0.2,-0.3
53533,-0.19,-0.32
53534,-0.19,-0.345
53535,-0.205,-0.355
53536,-0.235,-0.345
53537,-0.22,-0.35
53538,-0.195,-0.375
53539,-0.19,-0.38
53540,-0.21,-0.38
53541,-0.215,-0.375
53542,-0.225,-0.36
53543,-0.215,-0.375
53544,-0.2,-0.365
53545,-0.195,-0.365
53546,-0.195,-0.375
53547,-0.205,-0.4
53548,-0.2,-0.42
53549,-0.205,-0.44
53550,-0.19,-0.43
53551,-0.165,-0.43
53552,-0.185,-0.45
53553,-0.205,-0.43
53554,-0.18,-0.41
53555,-0.21,-0.415
53556,-0.21,-0.42
53557,-0.2,-0.455
53558,-0.17,-0.43
53559,-0.2,-0.425
53560,-0.205,-0.445
53561,-0.225,-0.465
53562,-0.2,-0.425
53563,-0.18,-0.395
53564,-0.225,-0.44
53565,-0.215,-0.47
53566,-0.21,-0.44
53567,-0.21,-0.425
53568,-0.22,-0.445
53569,-0.23,-0.43
53570,-0.21,-0.415
53571,-0.22,-0.385
53572,-0.21,-0.425
53573,-0.205,-0.405
53574,-0.225,-0.395
53575,-0.245,-0.405
53576,-0.21,-0.4
53577,-0.235,-0.37
53578,-0.225,-0.39
53579,-0.24,-0.425
53580,-0.245,-0.4
53581,-0.245,-0.4
53582,-0.24,-0.36
53583,-0.23,-0.355
53584,-0.24,-0.39
53585,-0.23,-0.405
53586,-0.225,-0.36
53587,-0.205,-0.375
53588,-0.265,-0.4
53589,-0.25,-0.41
53590,-0.235,-0.375
53591,-0.255,-0.36
53592,-0.255,-0.355
53593,-0.25,-0.375
53594,-0.25,-0.34
53595,-0.255,-0.315
53596,-0.235,-0.365
53597,-0.245,-0.405
53598,-0.265,-0.35
53599,-0.265,-0.32
53600,-0.25,-0.36
53601,-0.28,-0.38
53602,-0.24,-0.345
53603,-0.23,-0.305
53604,-0.215,-0.275
53605,-0.23,-0.24
53606,-0.2,-0.215
53607,-0.16,-0.175
53608,-0.12,-0.175
53609,-0.115,-0.155
53610,-0.08,-0.135
53611,-0.06,-0.115
53612,-0.06,-0.155
53613,-0.035,-0.205
53614,-0.04,-0.21
53615,-0.045,-0.23
53616,-0.125,-0.27
53617,-0.18,-0.3
53618,-0.21,-0.32
53619,-0.23,-0.33
53620,-0.265,-0.305
53621,-0.265,-0.3
53622,-0.28,-0.355
53623,-0.295,-0.395
53624,-0.255,-0.455
53625,-0.24,-0.405
53626,-0.295,-0.385
53627,-0.27,-0.425
53628,-0.29,-0.395
53629,-0.28,-0.375
53630,-0.26,-0.395
53631,-0.285,-0.415
53632,-0.26,-0.39
53633,-0.305,-0.405
53634,-0.295,-0.405
53635,-0.3,-0.405
53636,-0.29,-0.415
53637,-0.27,-0.395
53638,-0.27,-0.37
53639,-0.26,-0.355
53640,-0.285,-0.365
53641,-0.265,-0.36
53642,-0.285,-0.36
53643,-0.295,-0.335
53644,-0.275,-0.295
53645,-0.255,-0.255
53646,-0.255,-0.165
53647,-0.265,0.015
53648,-0.22,0.325
53649,-0.17,0.735
53650,-0.145,1.02
53651,-0.295,1.06
53652,-0.6,1.025
53653,-1.125,1.12
53654,-1.79,1.185
53655,-2.345,1.185
53656,-2.755,1.09
53657,-2.915,0.96
53658,-2.865,0.81
53659,-2.695,0.7
53660,-2.535,0.475
53661,-2.37,0.315
53662,-2.235,0.125
53663,-2.045,0.05
53664,-1.935,0
53665,-1.85,-0.035
53666,-1.695,-0.025
53667,-1.59,-0.15
53668,-1.5,-0.46
53669,-1.38,-0.695
53670,-1.26,-0.815
53671,-1.105,-0.835
53672,-0.97,-0.72
53673,-0.815,-0.63
53674,-0.66,-0.57
53675,-0.515,-0.525
53676,-0.415,-0.485
53677,-0.235,-0.385
53678,-0.095,-0.355
53679,-0.01,-0.385
53680,0.055,-0.385
53681,0.07,-0.395
53682,0.085,-0.405
53683,0.16,-0.355
53684,0.185,-0.325
53685,0.2,-0.315
53686,0.185,-0.335
53687,0.205,-0.28
53688,0.2,-0.285
53689,0.205,-0.27
53690,0.23,-0.24
53691,0.245,-0.28
53692,0.285,-0.28
53693,0.29,-0.25
53694,0.305,-0.195
53695,0.285,-0.185
53696,0.29,-0.17
53697,0.315,-0.14
53698,0.365,-0.155
53699,0.39,-0.13
53700,0.415,-0.135
53701,0.38,-0.145
53702,0.48,-0.075
53703,0.48,-0.08
53704,0.49,-0.08
53705,0.52,-0.08
53706,0.545,-0.08
53707,0.56,-0.03
53708,0.58,-0.035
53709,0.615,-0.015
53710,0.615,-0.02
53711,0.635,-0.025
53712,0.62,0.005
53713,0.67,0.03
53714,0.675,0.05
53715,0.62,0.055
53716,0.645,0.06
53717,0.61,0.05
53718,0.59,0.095
53719,0.565,0.09
53720,0.53,0.07
53721,0.475,0.085
53722,0.415,0.06
53723,0.375,0.03
53724,0.335,-0.01
53725,0.29,-0.045
53726,0.24,-0.005
53727,0.19,-0.02
53728,0.145,-0.08
53729,0.1,-0.145
53730,0.055,-0.15
53731,0.045,-0.155
53732,0.01,-0.215
53733,-0.015,-0.24
53734,-0.055,-0.24
53735,-0.095,-0.235
53736,-0.1,-0.27
53737,-0.115,-0.3
53738,-0.13,-0.27
53739,-0.12,-0.24
53740,-0.15,-0.265
53741,-0.165,-0.3
53742,-0.14,-0.305
53743,-0.16,-0.305
53744,-0.16,-0.325
53745,-0.175,-0.3
53746,-0.17,-0.3
53747,-0.16,-0.32
53748,-0.14,-0.345
53749,-0.135,-0.35
53750,-0.175,-0.35
53751,-0.155,-0.325
53752,-0.155,-0.35
53753,-0.15,-0.375
53754,-0.13,-0.355
53755,-0.14,-0.365
53756,-0.15,-0.37
53757,-0.145,-0.4
53758,-0.13,-0.385
53759,-0.15,-0.385
53760,-0.15,-0.405
53761,-0.15,-0.43
53762,-0.125,-0.42
53763,-0.08,-0.405
53764,-0.13,-0.365
53765,-0.16,-0.39
53766,-0.155,-0.45
53767,-0.14,-0.44
53768,-0.15,-0.41
53769,-0.145,-0.41
53770,-0.145,-0.415
53771,-0.14,-0.45
53772,-0.13,-0.405
53773,-0.13,-0.4
53774,-0.145,-0.425
53775,-0.16,-0.445
53776,-0.195,-0.435
53777,-0.165,-0.41
53778,-0.14,-0.42
53779,-0.14,-0.425
53780,-0.15,-0.41
53781,-0.13,-0.37
53782,-0.16,-0.415
53783,-0.175,-0.46
53784,-0.18,-0.45
53785,-0.17,-0.355
53786,-0.175,-0.32
53787,-0.18,-0.39
53788,-0.21,-0.43
53789,-0.195,-0.39
53790,-0.16,-0.375
53791,-0.18,-0.365
53792,-0.2,-0.395
53793,-0.185,-0.41
53794,-0.15,-0.405
53795,-0.18,-0.37
53796,-0.195,-0.355
53797,-0.19,-0.35
53798,-0.195,-0.365
53799,-0.2,-0.385
53800,-0.175,-0.385
53801,-0.17,-0.39
53802,-0.175,-0.35
53803,-0.18,-0.34
53804,-0.185,-0.355
53805,-0.195,-0.345
53806,-0.175,-0.36
53807,-0.195,-0.35
53808,-0.195,-0.385
53809,-0.19,-0.385
53810,-0.19,-0.335
53811,-0.175,-0.27
53812,-0.165,-0.255
53813,-0.16,-0.255
53814,-0.16,-0.205
53815,-0.12,-0.175
53816,-0.075,-0.19
53817,-0.08,-0.175
53818,-0.035,-0.125
53819,-0.025,-0.115
53820,0,-0.15
53821,0.025,-0.19
53822,0.015,-0.18
53823,-0.005,-0.185
53824,-0.065,-0.195
53825,-0.11,-0.27
53826,-0.145,-0.285
53827,-0.15,-0.3
53828,-0.135,-0.32
53829,-0.215,-0.365
53830,-0.25,-0.37
53831,-0.215,-0.4
53832,-0.22,-0.435
53833,-0.2,-0.45
53834,-0.2,-0.41
53835,-0.225,-0.42
53836,-0.215,-0.44
53837,-0.245,-0.45
53838,-0.185,-0.435
53839,-0.215,-0.41
53840,-0.225,-0.415
53841,-0.235,-0.445
53842,-0.225,-0.41
53843,-0.195,-0.385
53844,-0.195,-0.41
53845,-0.2,-0.43
53846,-0.21,-0.415
53847,-0.19,-0.4
53848,-0.225,-0.375
53849,-0.21,-0.385
53850,-0.2,-0.395
53851,-0.215,-0.38
53852,-0.195,-0.355
53853,-0.17,-0.345
53854,-0.205,-0.32
53855,-0.19,-0.225
53856,-0.19,-0.04
53857,-0.18,0.17
53858,-0.12,0.485
53859,-0.075,0.765
53860,-0.15,0.905
53861,-0.355,0.95
53862,-0.79,0.965
53863,-1.38,1.06
53864,-2,1.165
53865,-2.475,1.13
53866,-2.825,1.065
53867,-2.915,0.965
53868,-2.79,0.86
53869,-2.655,0.79
53870,-2.515,0.695
53871,-2.355,0.545
53872,-2.235,0.415
53873,-2.02,0.315
53874,-1.885,0.255
53875,-1.775,0.25
53876,-1.635,0.185
53877,-1.515,0.065
53878,-1.385,-0.215
53879,-1.26,-0.53
53880,-1.145,-0.715
53881,-1.045,-0.76
53882,-0.885,-0.725
53883,-0.76,-0.65
53884,-0.585,-0.575
53885,-0.425,-0.52
53886,-0.315,-0.49
53887,-0.17,-0.465
53888,-0.04,-0.425
53889,0.115,-0.41
53890,0.21,-0.375
53891,0.25,-0.34
53892,0.295,-0.345
53893,0.335,-0.37
53894,0.37,-0.365
53895,0.33,-0.32
53896,0.365,-0.295
53897,0.37,-0.31
53898,0.4,-0.32
53899,0.435,-0.305
53900,0.445,-0.295
53901,0.43,-0.3
53902,0.43,-0.28
53903,0.46,-0.25
53904,0.5,-0.24
53905,0.495,-0.26
53906,0.505,-0.245
53907,0.505,-0.24
53908,0.535,-0.235
53909,0.555,-0.23
53910,0.585,-0.22
53911,0.595,-0.2
53912,0.615,-0.22
53913,0.635,-0.22
53914,0.66,-0.23
53915,0.685,-0.235
53916,0.705,-0.225
53917,0.715,-0.2
53918,0.725,-0.18
53919,0.77,-0.2
53920,0.79,-0.18
53921,0.83,-0.155
53922,0.85,-0.19
53923,0.875,-0.15
53924,0.875,-0.14
53925,0.9,-0.125
53926,0.865,-0.09
53927,0.885,-0.075
53928,0.845,-0.055
53929,0.865,-0.05
53930,0.825,-0.035
53931,0.79,-0.01
53932,0.765,0
53933,0.71,-0.005
53934,0.675,-0.01
53935,0.645,-0.015
53936,0.605,-0.03
53937,0.54,-0.02
53938,0.49,-0.04
53939,0.435,-0.065
53940,0.41,-0.11
53941,0.355,-0.125
53942,0.33,-0.145
53943,0.275,-0.155
53944,0.25,-0.185
53945,0.195,-0.205
53946,0.175,-0.205
53947,0.15,-0.225
53948,0.12,-0.225
53949,0.105,-0.23
53950,0.07,-0.26
53951,0.075,-0.24
53952,0.08,-0.24
53953,0.08,-0.25
53954,0.07,-0.255
53955,0.07,-0.24
53956,0.045,-0.24
53957,0.065,-0.245
53958,0.085,-0.265
53959,0.08,-0.27
53960,0.09,-0.28
53961,0.095,-0.275
53962,0.09,-0.3
53963,0.085,-0.275
53964,0.09,-0.3
53965,0.08,-0.315
53966,0.115,-0.295
53967,0.105,-0.305
53968,0.11,-0.31
53969,0.085,-0.33
53970,0.09,-0.325
53971,0.1,-0.335
53972,0.14,-0.335
53973,0.12,-0.34
53974,0.135,-0.345
53975,0.115,-0.34
53976,0.11,-0.335
53977,0.125,-0.33
53978,0.11,-0.365
53979,0.115,-0.37
53980,0.12,-0.36
53981,0.11,-0.335
53982,0.105,-0.36
53983,0.11,-0.375
53984,0.135,-0.38
53985,0.135,-0.385
53986,0.13,-0.395
53987,0.07,-0.35
53988,0.1,-0.345
53989,0.085,-0.37
53990,0.075,-0.36
53991,0.095,-0.385
53992,0.095,-0.375
53993,0.065,-0.35
53994,0.07,-0.365
53995,0.045,-0.38
53996,0.05,-0.38
53997,0.045,-0.36
53998,0.065,-0.37
53999,0.035,-0.345
54000,0.05,-0.345
54001,0.035,-0.33
54002,0.045,-0.35
54003,0.04,-0.335
54004,0.05,-0.365
54005,0.045,-0.33
54006,0.025,-0.33
54007,0.05,-0.345
54008,0.04,-0.335
54009,0.035,-0.35
54010,0.045,-0.355
54011,0.035,-0.335
54012,0.05,-0.34
54013,0.03,-0.34
54014,0.03,-0.325
54015,0.035,-0.285
54016,0.03,-0.25
54017,0.045,-0.25
54018,0.06,-0.22
54019,0.085,-0.195
54020,0.11,-0.16
54021,0.15,-0.14
54022,0.16,-0.125
54023,0.185,-0.125
54024,0.24,-0.125
54025,0.245,-0.12
54026,0.255,-0.14
54027,0.24,-0.195
54028,0.225,-0.205
54029,0.17,-0.19
54030,0.125,-0.215
54031,0.075,-0.235
54032,0.065,-0.275
54033,0.04,-0.29
54034,0.03,-0.31
54035,0.02,-0.355
54036,0,-0.375
54037,0.005,-0.41
54038,0.01,-0.41
54039,0.015,-0.425
54040,0.02,-0.405
54041,0.02,-0.41
54042,0,-0.42
54043,0.005,-0.415
54044,0,-0.41
54045,0,-0.39
54046,0.005,-0.4
54047,0.005,-0.42
54048,0.025,-0.42
54049,0.03,-0.39
54050,0.035,-0.395
54051,0.01,-0.39
54052,0.01,-0.41
54053,0.03,-0.39
54054,0.02,-0.415
54055,0.025,-0.4
54056,0.03,-0.385
54057,0.015,-0.38
54058,0.005,-0.36
54059,0.015,-0.345
54060,0.02,-0.345
54061,0.02,-0.3
54062,0.04,-0.2
54063,0.035,-0.02
54064,0.06,0.205
54065,0.1,0.45
54066,0.145,0.62
54067,0.09,0.69
54068,-0.14,0.77
54069,-0.56,0.855
54070,-1.205,0.935
54071,-1.83,1.015
54072,-2.325,0.99
54073,-2.605,0.91
54074,-2.66,0.85
54075,-2.535,0.77
54076,-2.365,0.69
54077,-2.17,0.585
54078,-2.045,0.44
54079,-1.89,0.285
54080,-1.725,0.19
54081,-1.615,0.135
54082,-1.485,0.1
54083,-1.365,0.04
54084,-1.24,-0.09
54085,-1.13,-0.36
54086,-1.05,-0.665
54087,-0.955,-0.825
54088,-0.835,-0.855
54089,-0.7,-0.825
54090,-0.54,-0.745
54091,-0.41,-0.675
54092,-0.265,-0.625
54093,-0.105,-0.56
54094,0.025,-0.48
54095,0.195,-0.46
54096,0.315,-0.495
54097,0.39,-0.475
54098,0.44,-0.465
54099,0.475,-0.465
54100,0.485,-0.445
54101,0.515,-0.42
54102,0.545,-0.395
54103,0.57,-0.39
54104,0.555,-0.39
54105,0.585,-0.395
54106,0.59,-0.385
54107,0.605,-0.355
54108,0.65,-0.36
54109,0.665,-0.36
54110,0.65,-0.32
54111,0.64,-0.33
54112,0.645,-0.325
54113,0.685,-0.335
54114,0.67,-0.32
54115,0.71,-0.29
54116,0.73,-0.275
54117,0.755,-0.27
54118,0.755,-0.275
54119,0.785,-0.26
54120,0.83,-0.24
54121,0.83,-0.23
54122,0.825,-0.235
54123,0.86,-0.22
54124,0.885,-0.225
54125,0.9,-0.22
54126,0.925,-0.19
54127,0.96,-0.15
54128,0.97,-0.115
54129,0.97,-0.165
54130,0.98,-0.18
54131,0.995,-0.17
54132,1,-0.15
54133,0.98,-0.115
54134,0.975,-0.13
54135,0.965,-0.135
54136,0.97,-0.115
54137,0.95,-0.11
54138,0.91,-0.13
54139,0.86,-0.14
54140,0.85,-0.12
54141,0.8,-0.16
54142,0.76,-0.17
54143,0.68,-0.195
54144,0.645,-0.19
54145,0.61,-0.225
54146,0.565,-0.22
54147,0.53,-0.24
54148,0.485,-0.315
54149,0.425,-0.3
54150,0.41,-0.335
54151,0.35,-0.34
54152,0.285,-0.395
54153,0.235,-0.425
54154,0.215,-0.44
54155,0.235,-0.44
54156,0.21,-0.435
54157,0.205,-0.435
54158,0.17,-0.44
54159,0.13,-0.415
54160,0.155,-0.45
54161,0.18,-0.48
54162,0.15,-0.505
54163,0.135,-0.5
54164,0.155,-0.505
54165,0.13,-0.49
54166,0.115,-0.455
54167,0.125,-0.52
54168,0.155,-0.57
54169,0.12,-0.585
54170,0.12,-0.56
54171,0.16,-0.535
54172,0.125,-0.54
54173,0.135,-0.57
54174,0.145,-0.575
54175,0.205,-0.58
54176,0.14,-0.585
54177,0.135,-0.56
54178,0.145,-0.55
54179,0.14,-0.575
54180,0.11,-0.605
54181,0.095,-0.61
54182,0.135,-0.585
54183,0.13,-0.625
54184,0.125,-0.6
54185,0.15,-0.625
54186,0.11,-0.625
54187,0.12,-0.64
54188,0.125,-0.635
54189,0.11,-0.605
54190,0.11,-0.625
54191,0.12,-0.645
54192,0.125,-0.675
54193,0.11,-0.69
54194,0.115,-0.705
54195,0.095,-0.665
54196,0.095,-0.625
54197,0.1,-0.595
54198,0.075,-0.61
54199,0.075,-0.64
54200,0.09,-0.65
54201,0.07,-0.625
54202,0.05,-0.63
54203,0.04,-0.66
54204,0.035,-0.675
54205,0.025,-0.67
54206,0.03,-0.64
54207,0.035,-0.63
54208,0.04,-0.59
54209,-0.01,-0.63
54210,0,-0.655
54211,0,-0.64
54212,0,-0.59
54213,-0.03,-0.635
54214,-0.055,-0.63
54215,-0.055,-0.64
54216,-0.05,-0.64
54217,-0.05,-0.59
54218,-0.085,-0.595
54219,-0.06,-0.62
54220,-0.07,-0.625
54221,-0.08,-0.605
54222,-0.125,-0.61
54223,-0.095,-0.62
54224,-0.08,-0.605
54225,-0.09,-0.645
54226,-0.125,-0.66
54227,-0.095,-0.645
54228,-0.1,-0.645
54229,-0.105,-0.625
54230,-0.145,-0.605
54231,-0.13,-0.635
54232,-0.11,-0.615
54233,-0.15,-0.59
54234,-0.16,-0.575
54235,-0.16,-0.53
54236,-0.145,-0.485
54237,-0.15,-0.515
54238,-0.12,-0.53
54239,-0.095,-0.525
54240,-0.065,-0.49
54241,-0.02,-0.415
54242,0.005,-0.425
54243,0.03,-0.47
54244,0.035,-0.47
54245,0.055,-0.48
54246,0.005,-0.465
54247,-0.035,-0.435
54248,-0.1,-0.505
54249,-0.145,-0.525
54250,-0.135,-0.595
54251,-0.13,-0.6
54252,-0.185,-0.63
54253,-0.25,-0.68
54254,-0.28,-0.695
54255,-0.285,-0.675
54256,-0.275,-0.71
54257,-0.25,-0.73
54258,-0.24,-0.715
54259,-0.26,-0.71
54260,-0.26,-0.72
54261,-0.245,-0.78
54262,-0.27,-0.755
54263,-0.275,-0.72
54264,-0.3,-0.73
54265,-0.265,-0.755
54266,-0.265,-0.74
54267,-0.275,-0.71
54268,-0.255,-0.72
54269,-0.245,-0.715
54270,-0.275,-0.7
54271,-0.285,-0.685
54272,-0.29,-0.71
54273,-0.26,-0.73
54274,-0.24,-0.725
54275,-0.255,-0.69
54276,-0.255,-0.685
54277,-0.26,-0.685
54278,-0.25,-0.66
54279,-0.235,-0.635
54280,-0.235,-0.495
54281,-0.22,-0.315
54282,-0.18,-0.06
54283,-0.12,0.305
54284,-0.1,0.66
54285,-0.275,0.795
54286,-0.565,0.835
54287,-0.965,0.88
54288,-1.59,1.005
54289,-2.19,1.12
54290,-2.59,1.105
54291,-2.855,1.06
54292,-2.88,0.95
54293,-2.72,0.795
54294,-2.505,0.69
54295,-2.345,0.58
54296,-2.22,0.345
54297,-2.04,0.205
54298,-1.825,0.17
54299,-1.725,0.185
54300,-1.62,0.205
54301,-1.495,0.04
54302,-1.375,-0.24
54303,-1.295,-0.665
54304,-1.2,-0.88
54305,-1.075,-1.055
54306,-0.965,-1.17
54307,-0.84,-1.165
54308,-0.745,-1.035
54309,-0.58,-0.955
54310,-0.4,-0.945
54311,-0.27,-0.94
54312,-0.16,-0.905
54313,-0.06,-0.875
54314,0.035,-0.92
54315,0.125,-0.915
54316,0.17,-0.9
54317,0.195,-0.905
54318,0.17,-0.87
54319,0.235,-0.84
54320,0.27,-0.88
54321,0.275,-0.865
54322,0.3,-0.87
54323,0.315,-0.865
54324,0.325,-0.865
54325,0.295,-0.845
54326,0.3,-0.845
54327,0.355,-0.835
54328,0.32,-0.82
54329,0.32,-0.835
54330,0.39,-0.84
54331,0.41,-0.825
54332,0.4,-0.805
54333,0.415,-0.82
54334,0.435,-0.8
54335,0.44,-0.785
54336,0.485,-0.785
54337,0.5,-0.79
54338,0.53,-0.795
54339,0.55,-0.785
54340,0.545,-0.765
54341,0.56,-0.79
54342,0.6,-0.825
54343,0.625,-0.76
54344,0.665,-0.73
54345,0.68,-0.76
54346,0.675,-0.775
54347,0.73,-0.775
54348,0.74,-0.715
54349,0.725,-0.71
54350,0.725,-0.675
54351,0.715,-0.65
54352,0.72,-0.605
54353,0.7,-0.6
54354,0.715,-0.605
54355,0.675,-0.555
54356,0.645,-0.515
54357,0.615,-0.535
54358,0.59,-0.525
54359,0.56,-0.52
54360,0.515,-0.505
54361,0.45,-0.505
54362,0.405,-0.515
54363,0.36,-0.53
54364,0.325,-0.545
54365,0.29,-0.555
54366,0.225,-0.6
54367,0.21,-0.63
54368,0.19,-0.63
54369,0.15,-0.61
54370,0.15,-0.64
54371,0.115,-0.645
54372,0.065,-0.64
54373,0.075,-0.63
54374,0.09,-0.64
54375,0.07,-0.67
54376,0.075,-0.69
54377,0.08,-0.665
54378,0.105,-0.64
54379,0.12,-0.675
54380,0.13,-0.67
54381,0.11,-0.655
54382,0.155,-0.625
54383,0.165,-0.64
54384,0.175,-0.67
54385,0.195,-0.67
54386,0.225,-0.695
54387,0.22,-0.665
54388,0.235,-0.7
54389,0.235,-0.715
54390,0.225,-0.695
54391,0.23,-0.695
54392,0.24,-0.7
54393,0.265,-0.715
54394,0.26,-0.69
54395,0.28,-0.705
54396,0.265,-0.73
54397,0.265,-0.74
54398,0.29,-0.73
54399,0.28,-0.715
54400,0.31,-0.75
54401,0.305,-0.745
54402,0.32,-0.74
54403,0.335,-0.725
54404,0.345,-0.72
54405,0.325,-0.72
54406,0.32,-0.715
54407,0.33,-0.75
54408,0.325,-0.76
